income|female|nonwhite
23805.0|0|0
12267.0|0|0
18000.0|0|0
24150.0|1|0
65866.55|0|0
61118.0|0|0
29701.0|0|0
30730.0|1|0
59404.0|0|0
40130.0|1|0
55100.0|1|0
9456.55|1|0
73520.0|0|0
99999.0|1|0
31516.0|0|0
3000.0|0|0
13000.0|1|0
66350.0|0|0
13700.0|0|0
1924.0|1|0
30198.55|0|0
99999.0|0|0
15600.0|1|0
45100.0|0|0
39647.0|0|0
12900.0|1|0
7218.0|1|0
10999.0|0|0
51000.0|0|0
2000.0|0|0
22972.0|0|0
99999.0|0|0
9254.0|1|0
32924.0|0|0
55484.0|0|0
35008.0|1|0
44014.0|0|0
39609.0|0|0
42320.0|0|0
86106.0|0|0
54525.0|0|0
35114.0|0|0
27101.0|0|0
24394.0|0|0
20000.0|1|0
5000.0|1|0
45750.0|0|0
35800.0|0|0
14973.0|1|0
73000.0|0|0
7948.0|1|0
9810.0|0|0
8206.0|1|0
28000.0|1|0
61280.0|0|0
99999.0|0|0
7408.0|0|0
55668.0|1|0
53814.0|0|0
5800.0|1|0
53200.0|0|0
4800.0|1|0
8000.0|0|0
3000.0|1|0
2100.0|0|0
41226.0|0|0
65048.0|0|0
99999.0|0|0
51550.0|0|0
19720.0|0|0
1700.0|1|0
3400.0|1|0
7732.0|0|0
99999.0|1|0
42700.0|0|0
79520.0|0|0
20000.0|0|0
23010.0|1|0
72492.0|0|0
59763.0|0|0
55220.0|1|0
99999.0|1|0
30610.0|0|0
50900.0|0|0
40007.0|1|0
1321.0|0|0
59300.0|0|0
99999.0|0|0
71432.0|0|0
99999.0|0|0
17707.0|0|0
27174.0|1|0
72257.0|0|0
12300.0|0|0
51000.0|0|0
26000.0|0|0
6119.0|1|0
1110.0|1|0
32207.0|0|0
3600.0|0|0
19850.0|0|0
3200.0|0|0
24000.0|0|0
32307.0|0|0
21308.0|1|0
34221.0|0|0
14812.0|1|0
28433.0|0|0
13000.0|1|0
12000.0|0|0
6764.0|0|0
6200.0|1|0
16021.0|0|0
21000.0|1|0
24800.0|0|0
6000.0|0|0
15808.0|0|0
3934.0|1|0
6500.0|0|0
26821.0|0|0
98692.0|0|0
49010.0|0|0
23485.0|0|0
36000.0|0|0
27200.0|0|0
99999.0|0|0
54500.0|0|0
44067.0|0|0
53520.0|0|0
23900.0|0|0
26111.0|0|0
4485.0|1|0
40000.0|0|0
49250.0|0|0
56938.0|0|0
12200.0|0|0
49520.0|0|0
99999.0|0|0
55424.0|0|0
10568.0|1|0
22597.0|0|0
37100.0|1|0
29650.0|0|0
3529.0|1|0
39584.0|0|0
30469.0|0|0
25554.0|0|0
10600.0|0|0
50006.0|0|0
3600.0|0|0
62324.0|0|0
3000.0|0|0
6600.0|0|0
2000.0|1|0
5266.0|1|0
26942.0|0|0
3338.0|0|0
15080.0|1|0
55014.0|0|0
16030.0|1|0
7490.0|1|0
48009.0|0|0
39165.0|0|0
24410.0|1|0
23000.0|1|0
13990.0|0|0
7300.0|1|0
10000.0|0|0
44493.0|0|0
45697.0|0|0
4715.0|1|0
5020.0|1|0
28000.0|0|0
25410.0|1|0
600.0|0|0
99999.0|0|0
85556.55|0|0
33000.0|0|0
43429.0|0|0
99999.0|0|0
66464.0|0|0
23117.0|0|0
25000.0|0|0
17000.0|1|0
27000.0|0|0
56730.0|1|0
15000.0|1|0
69298.0|0|0
36000.0|0|0
27000.0|0|0
99999.0|0|0
27249.0|0|0
1304.0|1|0
52468.0|1|0
42141.0|0|0
58150.0|0|0
69500.0|0|0
6100.0|1|0
4100.0|1|0
45270.0|0|0
99999.0|0|0
99999.0|1|0
4940.0|0|0
12400.0|0|0
9000.0|0|0
1000.0|0|0
86074.0|0|0
49200.0|1|0
25800.0|0|0
99999.0|0|0
28000.0|0|0
32932.0|0|0
13607.0|0|0
44481.0|0|0
18408.0|1|0
33203.0|1|0
84000.0|0|0
44121.0|0|0
40200.0|0|0
30100.0|0|0
4000.0|1|0
99999.0|0|0
25346.0|0|0
77936.0|0|0
71470.0|0|0
12002.0|0|0
87688.0|0|0
60682.0|0|0
20258.0|0|0
30000.0|0|0
16199.0|0|0
4662.0|1|0
26006.55|0|0
62506.0|0|0
21210.0|1|0
12600.0|0|0
6210.0|0|0
4680.0|0|0
95688.0|0|0
67108.0|0|0
62330.0|0|0
14000.0|0|0
28058.0|1|0
40401.0|0|0
61936.0|1|0
65000.0|0|0
84029.0|0|0
50700.0|0|0
23728.0|0|0
38070.0|0|0
23976.0|0|0
33232.0|1|0
49800.0|0|0
9714.0|0|0
1807.0|0|0
36100.0|1|0
4650.0|0|0
25090.0|0|0
8600.0|0|0
31030.0|0|0
5704.0|1|0
50075.0|0|0
29000.0|0|0
9411.0|0|0
60000.0|0|0
12800.0|0|0
38060.0|0|0
48556.0|0|0
35000.0|0|0
24000.0|0|0
22000.0|0|0
18146.0|0|0
52446.0|0|0
7254.0|0|0
50200.0|0|0
1200.0|0|0
47303.0|0|0
630.0|1|0
70746.0|0|0
4290.0|0|0
5256.0|1|0
90240.0|0|0
28700.0|0|0
99999.0|0|0
79200.0|0|0
2280.0|0|0
65413.0|0|0
12840.0|1|0
14844.0|0|0
9203.0|1|0
15000.0|0|0
15110.0|0|0
7000.0|0|0
5000.0|0|0
36019.0|0|0
97742.0|0|0
33357.0|0|0
3516.0|1|0
99999.0|0|0
30000.0|0|0
17000.0|0|0
2000.0|1|0
9000.0|1|0
54082.0|0|0
17265.0|0|0
18026.0|1|0
22000.0|1|0
76156.0|0|0
1200.0|0|0
8200.0|1|0
7950.0|1|0
7070.0|0|0
31733.0|0|0
4604.0|1|0
7600.0|1|0
38758.0|0|0
22702.0|0|0
9000.0|0|0
20202.0|0|0
51600.0|1|0
19500.0|1|0
1653.0|1|0
32550.0|0|0
91078.0|0|0
44001.0|0|0
14164.0|0|0
16000.0|0|0
24101.0|1|0
15612.0|0|0
15011.0|0|0
29881.0|0|0
13437.0|0|0
19000.0|0|0
25410.0|1|0
3500.0|1|0
26385.0|0|0
62015.0|0|0
8900.0|1|0
17000.0|0|0
27220.0|0|0
73350.0|1|0
24158.0|0|0
22100.0|0|0
15300.0|1|0
99999.0|0|0
58350.0|0|0
4700.0|1|0
30250.0|1|0
31150.0|0|0
40968.0|0|0
8215.0|0|0
15211.0|0|0
3800.0|0|0
25363.0|0|0
1954.0|0|0
13129.0|0|0
43642.0|0|0
13044.0|0|0
14650.0|1|0
5052.0|1|0
18975.0|1|0
11331.0|1|0
29848.0|0|0
41596.0|0|0
17363.0|1|0
79582.0|0|0
42384.0|0|0
20813.0|0|0
17375.0|1|0
3440.0|0|0
28000.0|0|0
34993.0|0|0
1510.0|0|0
1810.0|1|0
18410.0|0|0
23021.0|1|0
72066.0|0|0
3000.0|0|0
28776.0|0|0
1107.0|0|0
49580.0|0|0
44540.0|1|0
3009.0|1|0
66532.0|0|0
72193.0|0|0
15534.0|1|0
14589.0|0|0
82178.0|0|0
21323.0|0|0
13930.0|0|0
64443.0|0|0
63030.0|0|0
2400.0|1|0
2050.0|1|0
32040.0|0|0
25908.0|0|0
99999.0|0|0
9050.0|1|0
37214.0|0|0
12158.0|1|0
6500.0|0|0
33000.0|0|0
12000.0|0|0
43030.0|0|0
29479.0|0|0
17158.0|1|0
12000.0|0|0
9880.0|1|0
26024.0|1|0
16602.0|1|0
33316.0|0|0
23800.0|1|0
6000.0|0|0
33193.0|0|0
2794.0|1|0
23510.0|0|0
73012.0|0|0
15173.0|0|0
80051.0|0|0
52484.0|0|0
48924.0|0|0
17517.0|0|0
3745.0|1|0
28300.0|0|0
55600.0|0|0
27557.0|0|0
7823.0|0|0
25150.0|0|0
47001.0|0|0
37000.0|0|0
1500.0|1|0
72406.0|0|0
42268.0|0|0
51442.0|0|0
19013.0|0|0
4500.0|0|0
35004.0|0|0
3814.0|0|0
32300.0|0|0
15059.0|0|0
55500.0|0|0
18616.0|0|0
31350.0|0|0
2400.0|1|0
1852.0|1|0
32000.0|0|0
49724.0|1|0
48083.0|0|0
9057.55|0|0
4466.0|1|0
75098.0|0|0
56010.0|0|0
30471.0|0|0
38257.0|0|0
79398.0|0|0
29539.0|0|0
27930.0|0|0
58000.0|0|0
1000.0|1|0
5522.0|0|0
8493.0|1|0
4183.0|0|0
10135.0|0|0
25000.0|0|0
51012.0|0|0
15000.0|1|0
37100.0|0|0
21000.0|0|0
19600.0|1|0
9481.0|0|0
33759.0|0|0
54830.0|1|0
15217.0|0|0
10430.0|0|0
8005.0|1|0
71931.0|0|0
6400.0|1|0
2821.0|1|0
54400.0|1|0
45100.0|0|0
99999.0|0|0
15181.0|1|0
36300.0|0|0
4075.0|0|0
4050.0|0|0
2030.0|1|0
66100.0|0|0
18965.0|0|0
37155.0|0|0
69700.0|0|0
49757.0|0|0
91100.0|0|0
15388.0|1|0
56808.0|0|0
16301.0|0|0
67054.55|0|0
29886.55|1|0
25961.55|1|0
57567.0|0|0
11322.0|1|0
58000.0|0|0
31715.0|0|0
39681.55|1|0
23600.0|0|0
35478.0|0|0
14000.0|0|0
8460.0|1|0
12504.0|0|0
5800.0|1|0
11597.0|1|0
12500.0|1|0
27249.0|0|0
12728.0|0|0
27212.0|0|0
47541.0|0|0
25100.0|0|0
25000.0|0|0
11378.0|1|0
43917.0|0|0
99999.0|0|0
82048.0|1|0
46408.0|0|0
34459.0|0|0
4704.0|1|0
99999.0|0|0
264.0|0|0
41866.0|1|0
8700.0|0|0
18300.0|0|0
8676.0|0|0
5014.0|1|0
40461.0|0|0
63200.0|0|0
1932.0|0|0
53400.0|0|0
22000.0|0|0
51568.0|0|0
20000.0|0|0
16010.0|0|0
35065.0|0|0
55130.0|0|0
75940.0|0|0
49970.0|0|0
14040.0|1|0
42435.0|0|0
21500.0|0|0
45312.0|0|0
7910.0|0|0
13000.0|0|0
18690.0|0|0
80577.0|0|0
4819.0|0|0
57626.0|0|0
68146.0|0|0
6638.0|0|0
6000.0|1|0
21971.0|1|0
12355.0|0|0
13432.0|0|0
3263.0|1|0
4906.0|1|0
35920.0|0|0
17801.0|0|0
1000.0|0|0
30026.0|0|0
12010.0|1|0
9010.0|1|0
48854.0|0|0
70058.0|1|0
70000.0|0|0
36693.0|0|0
9000.0|1|0
31535.0|0|0
23032.0|0|0
50500.0|0|0
54249.0|0|0
95852.0|0|0
37425.0|0|0
31810.0|0|0
8241.0|0|0
19000.0|0|0
34021.0|1|0
6971.0|0|0
29620.0|0|0
31725.0|0|0
20756.55|1|0
20856.55|1|0
8676.0|1|0
99999.0|0|0
18900.0|0|0
24600.0|1|0
27800.0|0|0
65247.0|0|0
61000.0|0|0
53958.0|1|0
23492.0|0|0
23000.0|0|0
59146.0|0|0
3314.0|0|0
8600.0|0|0
35406.0|0|0
4011.0|1|0
4004.0|1|0
87500.0|0|0
1100.0|1|0
17700.0|1|0
30866.55|1|0
43775.0|0|0
15000.0|0|0
90333.0|0|0
15578.0|1|0
5195.0|0|0
45000.0|1|0
59888.0|1|0
27070.0|0|0
6230.0|1|0
28833.0|0|0
52107.0|0|0
32468.0|0|0
23433.0|0|0
40000.0|0|0
20000.0|0|0
21840.0|1|0
2521.0|1|0
41601.0|0|0
9000.0|1|0
19021.0|0|0
29464.0|0|0
50902.0|0|0
12856.55|1|0
78208.0|0|0
28856.55|0|0
99999.0|0|0
13000.0|1|0
99999.0|1|0
99999.0|0|0
59500.0|0|0
80711.0|0|0
56034.0|0|0
35600.0|0|0
7000.0|0|0
4000.0|0|0
62528.0|0|0
58052.0|0|0
17524.0|0|0
18721.55|1|0
18855.55|1|0
41700.0|1|0
32020.0|0|0
14500.0|0|0
40856.55|0|0
17856.55|1|0
33776.0|0|0
10725.0|0|0
14010.0|0|0
30001.0|0|0
38453.0|0|0
30060.0|0|0
73090.0|0|0
1210.0|1|0
4710.0|1|0
80125.0|0|0
66138.0|0|0
99999.0|0|0
99999.0|0|0
2610.0|1|0
99999.0|0|0
46798.0|1|0
15856.55|1|0
46756.55|0|0
28836.55|0|0
99999.0|0|0
23760.0|0|0
87404.0|0|0
74994.0|0|0
70460.0|0|0
994.0|0|0
47253.0|0|0
18000.0|0|0
49500.0|1|0
15090.0|1|0
77242.0|0|0
3000.0|0|0
25000.0|0|0
2000.0|1|0
27014.0|0|0
20054.0|1|0
6010.0|0|0
68313.0|0|0
23450.0|0|0
21620.0|0|0
20400.0|1|0
24010.0|1|0
45403.0|0|0
15027.0|1|0
30863.55|0|0
81859.55|0|0
61528.0|0|0
1290.0|0|0
58119.0|0|0
54800.0|0|0
44800.0|0|0
26599.0|0|0
59536.0|0|0
42200.0|0|0
53104.0|0|0
5000.0|0|0
5130.0|0|0
7050.0|1|0
5300.0|1|0
10700.0|0|0
28768.0|1|0
52200.0|1|0
10040.0|0|0
13200.0|0|0
33617.0|0|0
33422.0|0|0
19506.55|1|0
28140.0|0|0
17402.0|1|0
1170.0|0|0
24000.0|0|0
13609.0|0|0
33800.0|0|0
4232.0|1|0
44035.0|0|0
61178.0|1|0
14010.0|1|0
52095.0|0|0
54254.0|0|0
53865.0|0|0
41961.0|0|0
38716.0|0|0
18360.0|0|0
17666.0|0|0
41197.0|0|0
39418.0|1|0
4000.0|1|0
21079.0|1|0
16800.0|1|0
58180.0|0|0
18486.0|1|0
20712.0|0|0
8000.0|0|0
3000.0|1|0
12700.0|1|0
4000.0|1|0
8000.0|1|0
18710.0|1|0
11800.0|1|0
12856.55|1|0
24346.55|1|0
44710.0|0|0
74998.0|0|0
43015.0|1|0
18180.0|0|0
51620.0|0|0
10322.0|1|0
74029.0|1|0
9996.0|1|0
14707.0|1|0
19250.0|1|0
50000.0|0|0
9200.0|0|0
8000.0|1|0
27856.55|1|0
46761.0|0|0
61300.0|0|0
64874.0|1|0
26050.0|0|0
22050.0|1|0
12000.0|0|0
11002.0|0|0
6000.0|0|0
43122.0|0|0
35693.0|0|0
1471.0|1|0
66078.0|0|0
71217.55|0|0
84664.0|0|0
8605.0|0|0
8082.55|1|0
53524.0|1|0
4500.0|0|0
16500.0|0|0
13012.0|1|0
2400.0|0|0
62100.0|0|0
1131.0|1|0
7896.55|1|0
58600.0|1|0
18577.0|1|0
19050.0|1|0
59224.0|0|0
3750.0|1|0
25500.0|0|0
12040.0|1|0
20000.0|0|0
24000.0|0|0
18520.0|0|0
31400.0|0|0
39601.0|0|0
5900.0|1|0
50596.0|1|0
89688.0|0|0
34962.0|0|0
13906.55|1|0
11000.0|1|0
8500.0|0|0
21060.0|1|0
35978.0|0|0
13800.0|0|0
10000.0|0|0
47318.0|0|0
29830.0|0|0
31422.0|0|0
4000.0|0|0
12805.0|0|0
22000.0|0|0
33131.0|0|0
15000.0|1|0
35153.0|1|0
2693.0|1|0
13000.0|1|0
20079.0|0|0
18672.0|0|0
15000.0|0|0
18812.0|0|0
23008.0|1|0
24020.0|1|0
67050.0|0|0
43956.55|1|0
44598.0|0|0
95011.0|0|0
51442.0|0|0
23856.55|0|0
19856.55|1|0
56000.0|0|0
34700.0|0|0
42032.0|0|0
34557.0|0|0
10157.0|1|0
99999.0|0|0
45035.0|0|0
28860.0|1|0
61775.0|0|0
40000.0|0|0
14000.0|1|0
73819.0|0|0
6000.0|0|0
54618.0|0|0
24000.0|0|0
62433.0|0|0
3000.0|1|0
81000.0|0|0
99999.0|0|0
1600.0|0|0
164.0|0|0
44001.0|0|0
3400.0|0|0
1370.0|1|0
2000.0|1|0
25000.0|0|0
10360.0|1|0
30000.0|0|0
33239.0|0|0
1800.0|0|0
12000.0|1|0
41800.0|0|0
46261.0|0|0
38001.0|0|0
24000.0|1|0
11000.0|0|0
98071.0|0|0
2600.0|1|0
57150.0|0|0
54767.0|1|0
2432.0|0|0
6117.0|0|0
82720.0|0|0
47094.0|0|0
4138.0|0|0
3000.0|0|0
64671.0|0|0
7000.0|1|0
55608.0|0|0
4198.0|1|0
38255.0|0|0
24700.0|0|0
13000.0|1|0
9000.0|1|0
5000.0|1|0
5500.0|1|0
6000.0|1|0
32282.0|1|0
19015.0|0|0
61000.0|0|0
15000.0|0|0
39249.0|0|0
30800.0|0|0
20000.0|1|0
11058.0|1|0
1429.0|0|0
14018.0|1|0
9000.0|0|0
14700.0|0|0
14440.0|1|0
19015.0|0|0
23128.0|0|0
7004.0|0|0
72360.0|1|0
16123.0|0|0
4562.0|1|0
50100.0|0|0
49522.0|0|0
42300.0|1|0
3710.0|1|0
4400.0|1|0
8800.0|1|0
24000.0|0|0
198.0|1|0
51315.0|0|0
32680.0|0|0
53100.0|0|0
58050.0|0|0
52656.55|0|0
16910.0|0|0
16724.0|0|0
2685.0|1|0
3500.0|1|0
23010.0|1|0
13199.0|1|0
13520.0|0|0
34237.0|0|0
25853.0|0|0
67193.0|0|0
37700.0|0|0
45616.0|0|0
43567.55|0|0
57400.0|0|0
48067.0|0|0
46100.0|0|0
50454.0|0|0
36030.0|0|0
92944.0|0|0
3255.0|1|0
19000.0|0|0
16749.0|0|0
25100.0|1|0
10014.0|0|0
14622.0|0|0
48574.0|0|0
43600.0|0|0
22512.0|1|0
16496.0|1|0
50850.0|0|0
21601.0|0|0
19005.0|1|0
52200.0|0|0
3700.0|0|0
19590.0|0|0
6000.0|0|0
99999.0|0|0
23000.0|0|0
58000.0|0|0
64000.0|0|0
53614.0|1|0
19000.0|1|0
42830.0|0|0
10840.0|1|0
51582.0|0|0
35031.0|0|0
50900.0|0|0
17578.0|1|0
24611.0|0|0
44770.0|0|0
60278.0|0|0
87195.0|0|0
1800.0|1|0
39220.0|0|0
87962.55|0|0
35065.0|1|0
23052.0|0|0
37697.0|0|0
14560.0|0|0
14560.0|0|0
18043.0|0|0
45084.0|0|0
17000.0|0|0
6300.0|0|0
21600.0|1|0
31400.0|0|0
40413.0|1|0
20105.0|0|0
33288.0|0|0
25083.0|0|0
5745.0|1|0
1375.0|1|0
40615.0|0|0
26782.0|0|0
51800.0|0|0
81831.0|1|0
7004.0|0|0
22000.0|1|0
48725.0|0|0
4021.0|1|0
52162.0|0|0
99999.0|0|0
48231.0|0|0
84538.0|0|0
74500.0|0|0
10050.0|0|0
99999.0|0|0
14456.55|1|0
8056.55|1|0
27040.0|0|0
9820.0|1|0
23016.55|1|0
8356.55|0|0
24506.55|1|0
9911.55|0|0
30007.0|0|0
11002.0|0|0
27530.55|1|0
60298.0|0|0
44000.0|1|0
88920.0|0|0
27435.0|1|0
18113.0|1|0
99999.0|0|0
12350.0|1|0
34827.0|0|0
36500.0|1|0
57586.0|0|0
87424.0|0|0
45671.0|0|0
20195.0|0|0
99999.0|0|0
1730.0|1|0
11801.0|0|0
15000.0|0|0
61100.0|0|0
83496.0|0|0
72103.0|0|0
11800.0|1|0
27040.0|0|0
51378.0|0|0
10000.0|1|0
77898.0|0|0
19901.0|0|0
7473.0|0|0
43030.0|0|0
40603.0|0|0
8200.0|0|0
12357.0|0|0
52200.0|0|0
85926.0|0|0
70029.0|0|0
11907.0|0|0
45081.0|0|0
47900.0|0|0
56230.0|0|0
61398.0|0|0
38124.0|0|0
25601.0|0|0
17000.0|0|0
38757.0|0|0
35450.0|1|0
43425.0|1|0
14541.0|1|0
15609.0|0|0
37130.0|1|0
24079.0|0|0
65320.0|0|0
67036.55|0|0
80460.0|0|0
99999.0|0|0
25250.0|1|0
17739.0|0|0
51227.0|0|0
35248.0|0|0
68270.0|0|0
18322.0|1|0
33500.0|0|0
21560.0|1|0
20684.0|1|0
46162.0|0|0
15000.0|0|0
6440.0|1|0
39450.0|0|0
16500.0|0|0
10010.0|1|0
32519.0|0|0
14035.0|0|0
17425.0|1|0
24010.0|1|0
2000.0|1|0
68500.0|0|0
67557.0|0|0
20000.0|0|0
3145.0|1|0
4253.0|1|0
99999.0|0|0
30442.0|0|0
37723.0|0|0
5043.0|0|0
55720.0|0|0
67826.0|0|0
15503.0|0|0
30282.0|0|0
28002.0|0|0
71198.0|0|0
10012.0|0|0
11556.55|0|0
43429.0|0|0
99999.0|0|0
71204.0|0|0
72087.0|0|0
59075.0|0|0
40447.0|0|0
38050.0|0|0
2894.0|1|0
40163.0|0|0
16004.0|0|0
47000.0|0|0
62100.0|0|0
4000.0|1|0
7500.0|0|0
32500.0|0|0
25002.0|0|0
51503.0|0|0
99999.0|0|0
1198.0|1|0
1500.0|0|0
42697.0|0|0
16000.0|0|0
43026.0|0|0
76040.0|0|0
15846.55|1|0
75800.0|0|0
33330.55|1|0
11801.0|0|0
34697.0|0|0
33362.0|0|0
79308.0|0|0
85332.0|0|0
16487.0|0|0
2000.0|1|0
67932.0|0|0
72700.0|0|0
33765.0|0|0
15000.0|0|0
34259.0|0|0
42741.0|0|0
11000.0|0|0
29300.0|0|0
92524.0|0|0
71363.0|0|0
54043.0|0|0
48800.0|0|0
78346.0|0|0
28638.0|0|0
5086.0|1|0
25782.0|0|0
46092.0|0|0
32545.0|0|0
99999.0|0|0
81500.0|0|0
43548.0|0|0
25088.0|0|0
13604.0|1|0
24000.0|1|0
95000.0|0|0
99999.0|0|0
6257.0|0|0
9105.0|1|0
22572.0|0|0
8920.0|1|0
33200.0|1|0
11900.0|0|0
11000.0|0|0
6586.0|1|0
68370.0|0|0
21023.0|0|0
43000.0|0|0
9056.0|0|0
29000.0|0|0
77302.0|0|0
40000.0|0|0
61842.0|0|0
72283.0|0|0
74885.0|0|0
10000.0|1|0
28072.0|0|0
83516.0|0|0
10644.0|0|0
9536.0|1|0
27300.0|0|0
98222.0|0|0
69071.0|0|0
30245.0|0|0
75200.0|0|0
17030.0|0|0
19750.0|0|0
63069.0|1|0
22101.0|0|0
20899.0|1|0
28000.0|1|0
54300.0|0|0
70500.0|0|0
30000.0|1|0
65524.0|0|0
12500.0|0|0
47325.0|0|0
7000.0|0|0
12805.0|0|0
18072.0|0|0
34560.0|1|0
9563.0|1|0
3644.0|1|0
22356.55|1|0
8553.55|1|0
16536.55|0|0
8376.55|0|0
30591.55|1|0
14356.55|0|0
32845.0|0|0
11296.0|1|0
17208.0|1|0
15125.0|0|0
99999.0|0|0
15200.0|0|0
78509.0|0|0
90000.0|1|0
4200.0|1|0
79000.0|0|0
26100.0|1|0
55010.0|0|0
21600.0|0|0
10480.0|1|0
53344.0|1|0
70093.0|0|0
75200.0|0|0
21500.0|1|0
55550.0|1|0
43006.0|0|0
24416.0|0|0
30100.0|1|0
75201.0|0|0
20427.55|1|0
48328.0|0|0
5578.0|1|0
6820.0|0|0
76007.0|0|0
31131.55|0|0
8877.55|1|0
50856.55|0|0
22658.55|1|0
26869.55|1|0
7356.55|0|0
17130.0|1|0
9200.0|1|0
57572.55|0|0
44871.55|1|0
25150.0|0|0
7000.0|0|0
8000.0|0|0
55000.0|0|0
56507.0|0|0
2000.0|0|0
3184.0|1|0
15021.0|0|0
35625.0|1|0
34225.0|0|0
99999.0|0|0
99999.0|0|0
70024.0|0|0
3174.0|0|0
4010.0|0|0
60050.0|0|0
75611.0|0|0
99999.0|0|0
99999.0|0|0
1292.0|1|0
81760.0|0|0
14926.0|1|0
24005.0|0|0
35500.0|1|0
82061.0|0|0
38124.0|0|0
40400.0|0|0
1500.0|0|0
7000.0|1|0
11007.0|0|0
16546.0|0|0
50669.0|0|0
10001.0|0|0
8780.0|1|0
50960.0|0|0
37446.0|0|0
22856.55|0|0
16831.55|1|0
3981.0|0|0
21960.0|1|0
17000.0|1|0
6000.0|0|0
18910.0|1|0
43109.0|1|0
49150.0|0|0
35390.55|0|0
99999.0|0|0
37000.0|1|0
15000.0|0|0
10880.55|1|0
76350.0|1|0
17760.0|0|0
9100.0|0|0
3300.0|1|0
89333.0|0|0
35866.55|0|0
71000.0|0|0
57000.0|0|0
87425.0|0|0
77098.0|0|0
41929.55|1|0
54010.0|0|0
16036.55|1|0
32270.0|0|0
6225.0|0|0
48311.55|0|0
50856.55|0|0
72113.0|0|0
40432.0|1|0
3000.0|0|0
18000.0|1|0
38000.0|1|0
5214.0|1|0
64300.0|1|0
51500.0|0|0
40432.0|0|0
67018.55|1|0
50840.0|0|0
25000.0|0|0
19113.0|0|0
99999.0|0|0
16416.55|0|0
88182.0|0|0
82714.0|0|0
23856.55|1|0
36450.0|1|0
23721.0|1|0
34558.0|1|0
76000.0|0|0
21509.0|1|0
42719.55|1|0
13856.55|1|0
42801.0|0|0
25158.0|0|0
99999.0|0|0
26700.0|0|0
42144.0|0|0
23220.0|1|0
1854.0|0|0
9000.0|1|0
18249.0|0|0
31200.0|0|0
11571.0|1|0
11572.0|0|0
12000.0|0|0
32002.0|1|0
28781.0|0|0
52300.0|0|0
39699.0|0|0
32457.55|0|0
91956.55|0|0
15500.0|0|0
9001.0|0|0
15156.55|1|0
78220.0|0|0
14200.0|1|0
13365.55|1|0
58014.0|0|0
33070.0|0|0
19000.0|0|0
11000.0|1|0
25449.0|0|0
32010.0|1|0
30236.0|1|0
55000.0|0|0
19152.0|1|0
66848.55|1|0
43637.0|0|0
38000.0|1|0
24724.0|1|0
20020.0|1|0
50930.0|0|0
30500.0|0|0
36420.55|1|0
16006.0|0|0
12500.0|0|0
20010.0|1|0
44281.0|1|0
43000.0|0|0
10800.0|0|0
2875.0|0|0
30172.0|1|0
63206.55|0|0
45029.0|1|0
45121.0|0|0
37364.55|1|0
61100.0|1|0
8520.0|1|0
20505.0|0|0
17316.0|0|0
16016.0|0|0
91860.0|0|0
164.0|0|0
1564.0|0|0
42324.0|1|0
98816.0|1|0
99999.0|0|0
2065.0|1|0
67538.0|0|0
62051.0|1|0
53700.0|0|0
41584.0|0|0
33866.55|0|0
49529.0|0|0
34340.0|0|0
39792.0|0|0
12000.0|0|0
4461.0|1|0
62334.0|0|0
49550.0|0|0
60908.55|0|0
29856.55|1|0
43257.0|1|0
28000.0|0|0
1800.0|0|0
23312.0|0|0
28417.0|0|0
1000.0|1|0
97944.0|0|0
93311.0|0|0
37000.0|0|0
35259.0|1|0
18361.0|0|0
7500.0|1|0
26481.55|1|0
13056.55|1|0
99999.0|1|0
47867.0|0|0
10000.0|0|0
55016.0|0|0
99999.0|0|0
99999.0|0|0
99999.0|0|0
45500.0|0|0
36714.0|0|0
52426.0|0|0
15050.0|1|0
43401.0|0|0
14000.0|0|0
18291.0|1|0
34473.0|0|0
99999.0|0|0
29177.55|1|0
31560.0|1|0
73098.0|0|0
2250.0|0|0
54422.0|0|0
16158.0|1|0
53192.0|0|0
19500.0|0|0
57266.0|0|0
30000.0|0|0
51616.0|0|0
2843.0|0|0
3521.0|1|0
64700.0|0|0
99999.0|0|0
13260.0|0|0
3559.0|0|0
23140.0|0|0
77316.0|0|0
30000.0|0|0
52000.0|0|0
14100.0|0|0
75268.0|0|0
2331.0|1|0
76798.0|0|0
66724.0|0|0
33040.0|0|0
53854.0|0|0
32306.55|1|0
60906.55|0|0
29168.55|0|0
14000.0|1|0
52062.0|0|0
24110.55|1|0
99999.0|0|0
6054.55|1|0
36770.0|0|0
87000.0|0|0
7300.0|0|0
70300.0|0|0
55200.0|0|0
7000.0|1|0
15000.0|0|0
65270.0|0|0
42136.0|0|0
52101.0|0|0
80050.0|0|0
61103.0|0|0
82888.0|1|0
49300.0|0|0
34356.55|1|0
21856.55|1|0
44906.55|1|0
11856.55|1|0
9356.55|1|0
53405.0|0|0
64200.0|0|0
79656.0|0|0
99999.0|0|0
21032.0|0|0
39801.0|0|0
4550.0|0|0
13000.0|1|0
47982.0|0|0
18138.0|0|0
69298.0|0|0
10356.55|1|0
21447.55|0|0
31856.55|0|0
34856.55|0|0
7556.55|1|0
9000.0|0|0
20356.55|0|0
29856.55|0|0
20861.55|0|0
21861.55|1|0
16856.55|1|0
19856.55|0|0
39856.55|0|0
19907.55|1|0
16637.55|1|0
50258.55|0|0
32000.0|0|0
24000.0|0|0
6700.0|0|0
4000.0|0|0
2500.0|0|0
29922.0|0|0
64500.0|0|0
