female|nonwhite|gender|race|resid_income|scf_income
1|0|Female|White|-22106.531991237272|2052.0
0|0|Male|White|-8072.336017216563|31300.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|17316.663982783437|56689.0
1|0|Female|White|-14777.531991237272|9381.0
0|0|Male|White|-33157.33601721656|6215.0
0|0|Male|White|-9272.336017216563|30100.0
1|0|Female|White|75840.46800876272|99999.0
0|0|Male|White|-9845.336017216563|29527.0
0|0|Male|White|-22942.336017216563|16430.0
1|0|Female|White|-17158.531991237272|7000.0
0|0|Male|White|28131.663982783437|67504.0
0|0|Male|White|-32566.336017216563|6806.0
1|0|Female|White|10441.468008762728|34600.0
1|0|Female|White|954.4680087627275|25113.0
0|0|Male|White|1101.663982783437|40474.0
0|0|Male|White|-37372.33601721656|2000.0
0|0|Male|White|23827.663982783437|63200.0
0|0|Male|White|-12370.336017216563|27002.0
0|0|Male|White|9927.663982783437|49300.0
0|0|Male|White|-25265.336017216563|14107.0
1|0|Female|White|-8996.531991237272|15162.0
0|0|Male|White|-16972.336017216563|22400.0
1|0|Female|Black|21866.018476437166|46024.55
0|0|Male|Black|-14727.785549542124|24644.55
1|0|Female|Black|-296.9815235628339|23861.55
0|0|Male|White|2228.663982783437|41601.0
0|0|Male|White|-15635.336017216563|23737.0
1|0|Female|White|-18186.531991237272|5972.0
0|0|Male|White|17390.663982783437|56763.0
1|0|Female|White|-4158.531991237272|20000.0
1|0|Female|White|-19858.531991237272|4300.0
1|0|Female|White|12254.468008762728|36413.0
0|0|Male|White|-6507.336017216563|32865.0
0|0|Male|White|15303.663982783437|54676.0
0|0|Male|White|-3935.336017216563|35437.0
0|0|Male|White|-14508.336017216563|24864.0
0|0|Male|White|-20672.336017216563|18700.0
1|0|Female|White|-21158.531991237272|3000.0
0|0|Male|White|14241.663982783437|53614.0
0|0|Male|White|-4768.336017216563|34604.0
0|0|Male|White|26363.663982783437|65736.0
0|0|Male|White|29508.663982783437|68881.0
0|0|Male|White|23807.663982783437|63180.0
1|0|Female|White|-15266.531991237272|8892.0
1|0|Female|White|41567.46800876273|65726.0
0|0|Male|White|9427.663982783437|48800.0
1|0|Female|White|-20958.531991237272|3200.0
0|0|Male|White|-38372.33601721656|1000.0
0|0|Male|White|12605.663982783437|51978.0
1|0|Female|White|-14558.531991237272|9600.0
0|0|Male|White|60626.66398278344|99999.0
1|0|Female|White|20651.468008762728|44810.0
0|0|Male|White|-19372.336017216563|20000.0
0|0|Male|White|13827.663982783437|53200.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|5875.663982783437|45248.0
0|0|Male|White|-7539.336017216563|31833.0
0|0|Male|White|-33818.33601721656|5554.0
0|0|Male|White|-35874.33601721656|3498.0
0|0|Male|White|-21013.336017216563|18359.0
0|0|Male|White|-322.33601721656305|39050.0
1|0|Female|White|-15314.531991237272|8844.0
1|0|Female|White|-16658.531991237272|7500.0
0|0|Male|White|-17367.336017216563|22005.0
0|0|Male|White|-32263.336017216563|7109.0
0|0|Male|White|-37372.33601721656|2000.0
1|0|Female|White|-13158.531991237272|11000.0
1|0|Female|White|-12158.531991237272|12000.0
0|0|Male|White|-25572.336017216563|13800.0
0|0|Male|White|-11272.336017216563|28100.0
0|0|Male|White|-2352.336017216563|37020.0
0|0|Male|White|21805.663982783437|61178.0
0|0|Male|White|-29772.336017216563|9600.0
0|0|Male|White|-30372.336017216563|9000.0
0|0|Male|White|-7105.336017216563|32267.0
1|0|Female|White|-7158.531991237272|17000.0
0|0|Male|White|-18032.336017216563|21340.0
0|0|Male|White|-4297.336017216563|35075.0
0|0|Male|White|-29335.336017216563|10037.0
0|0|Male|White|-27322.336017216563|12050.0
0|0|Male|White|-35732.33601721656|3640.0
0|0|Male|White|-33586.33601721656|5786.0
0|0|Male|White|-5272.336017216563|34100.0
0|0|Male|White|12067.663982783437|51440.0
0|0|Male|Other|19383.214450457876|58755.55
0|0|Male|Other|-30515.785549542124|8856.55
0|0|Male|White|26727.663982783437|66100.0
0|0|Male|White|-6312.336017216563|33060.0
1|0|Female|Other|-3301.981523562834|20856.55
0|0|Male|Other|-14915.785549542124|24456.55
0|0|Male|Other|-27015.785549542124|12356.55
0|0|Male|Other|-29387.785549542124|9984.55
1|0|Female|Other|-7301.981523562834|16856.55
0|0|Male|White|-23866.336017216563|15506.0
0|0|Male|White|2193.663982783437|41566.0
1|0|Female|White|31863.468008762728|56022.0
0|0|Male|White|-8106.336017216563|31266.0
0|0|Male|White|-24214.336017216563|15158.0
1|0|Female|White|-20158.531991237272|4000.0
0|0|Male|White|-1872.336017216563|37500.0
0|0|Male|White|-21372.336017216563|18000.0
1|0|Female|White|-2158.5319912372725|22000.0
0|0|Male|White|-30312.336017216563|9060.0
0|0|Male|White|-16372.336017216563|23000.0
0|0|Male|White|-7872.336017216563|31500.0
0|0|Male|White|30752.663982783437|70125.0
0|0|Male|White|-9272.336017216563|30100.0
0|0|Male|White|-7372.336017216563|32000.0
0|0|Male|White|15627.663982783437|55000.0
1|0|Female|White|-22158.531991237272|2000.0
1|0|Female|White|-349.53199123727245|23809.0
0|0|Male|White|-21372.336017216563|18000.0
1|0|Female|White|-14649.531991237272|9509.0
0|0|Male|White|-18672.336017216563|20700.0
0|0|Male|White|-16032.336017216563|23340.0
0|0|Male|White|-17312.336017216563|22060.0
0|0|Male|White|-14472.336017216563|24900.0
0|0|Male|White|-32672.336017216563|6700.0
0|0|Male|White|-7372.336017216563|32000.0
0|0|Male|White|-26372.336017216563|13000.0
0|0|Male|White|28360.663982783437|67733.0
0|0|Male|White|-13232.336017216563|26140.0
0|0|Male|White|-8122.336017216563|31250.0
0|0|Male|White|-24332.336017216563|15040.0
0|0|Male|White|16099.663982783437|55472.0
0|0|Male|White|-2222.336017216563|37150.0
0|0|Male|Amer-Indian-Eskimo|-14515.785549542124|24856.55
0|0|Male|White|48750.66398278344|88123.0
0|0|Male|White|60626.66398278344|99999.0
1|0|Female|White|-7148.531991237272|17010.0
1|0|Female|White|-3498.5319912372725|20660.0
0|0|Male|White|4027.663982783437|43400.0
1|0|Female|White|17796.468008762728|41955.0
0|0|Male|White|-12372.336017216563|27000.0
0|0|Male|White|12488.663982783437|51861.0
1|0|Female|White|-12955.531991237272|11203.0
0|0|Male|White|33719.66398278344|73092.0
1|0|Female|White|-18606.531991237272|5552.0
1|0|Female|White|9091.468008762728|33250.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|Asian-Pac-Islander|5034.2144504578755|44406.55
0|0|Male|White|28925.663982783437|68298.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|49125.66398278344|88498.0
0|0|Male|White|60626.66398278344|99999.0
1|0|Female|White|-3108.5319912372725|21050.0
0|0|Male|White|26427.663982783437|65800.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|13713.663982783437|53086.0
0|0|Male|White|-9322.336017216563|30050.0
1|0|Female|White|4891.468008762728|29050.0
0|0|Male|White|-7372.336017216563|32000.0
0|0|Male|White|-5178.336017216563|34194.0
0|0|Male|White|-32623.336017216563|6749.0
1|0|Female|White|-18045.531991237272|6113.0
1|0|Female|White|-12652.531991237272|11506.0
1|0|Female|White|30389.468008762728|54548.0
0|0|Male|White|-6672.336017216563|32700.0
1|0|Female|Other|-8446.981523562834|15711.55
0|0|Male|White|-11372.336017216563|28000.0
0|0|Male|White|-10573.336017216563|28799.0
1|0|Female|White|-4118.531991237272|20040.0
0|0|Male|White|-26972.336017216563|12400.0
0|0|Male|White|10889.663982783437|50262.0
0|0|Male|White|50627.66398278344|90000.0
0|0|Male|White|22395.663982783437|61768.0
0|0|Male|Other|-665.7855495421245|38706.55
0|0|Male|Other|-23355.785549542124|16016.55
1|0|Female|White|-17758.531991237272|6400.0
1|0|Female|Other|-11499.981523562834|12658.55
0|0|Male|White|5640.663982783437|45013.0
0|0|Male|White|-11091.336017216563|28281.0
0|0|Male|White|11027.663982783437|50400.0
1|0|Female|White|-19158.531991237272|5000.0
1|0|Female|White|-4121.531991237272|20037.0
0|0|Male|White|-26867.336017216563|12505.0
0|0|Male|White|-1323.336017216563|38049.0
0|0|Male|Other|-15715.785549542124|23656.55
0|0|Male|White|-23872.336017216563|15500.0
0|0|Male|White|-19372.336017216563|20000.0
0|0|Male|White|-17179.336017216563|22193.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-7363.336017216563|32009.0
1|0|Female|White|-4301.531991237272|19857.0
0|0|Male|White|-35338.33601721656|4034.0
0|0|Male|White|-35372.33601721656|4000.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-28252.336017216563|11120.0
0|0|Male|White|-12112.336017216563|27260.0
0|0|Male|White|-14272.336017216563|25100.0
1|0|Female|White|2341.4680087627275|26500.0
0|0|Male|White|-5492.336017216563|33880.0
0|0|Male|White|-20368.336017216563|19004.0
0|0|Male|White|-9372.336017216563|30000.0
0|0|Male|White|18711.663982783437|58084.0
0|0|Male|White|-9072.336017216563|30300.0
1|0|Female|White|-15958.531991237272|8200.0
0|0|Male|White|-9622.336017216563|29750.0
0|0|Male|White|-9050.336017216563|30322.0
1|0|Female|White|30344.468008762728|54503.0
1|0|Female|White|3941.4680087627275|28100.0
0|0|Male|White|1047.663982783437|40420.0
0|0|Male|White|-35740.33601721656|3632.0
1|0|Female|White|-18308.531991237272|5850.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-32808.33601721656|6564.0
1|0|Female|White|27845.468008762728|52004.0
1|0|Female|White|-19658.531991237272|4500.0
1|0|Female|White|-13378.531991237272|10780.0
1|0|Female|Black|2498.018476437166|26656.55
1|0|Female|White|-10580.531991237272|13578.0
0|0|Male|White|-21872.336017216563|17500.0
1|0|Female|White|9091.468008762728|33250.0
1|0|Female|White|-8483.531991237272|15675.0
0|0|Male|White|24652.663982783437|64025.0
0|0|Male|White|-3722.336017216563|35650.0
1|0|Female|White|28350.468008762728|52509.0
0|0|Male|White|-4354.336017216563|35018.0
0|0|Male|White|46529.66398278344|85902.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|22023.663982783437|61396.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|47027.66398278344|86400.0
1|0|Female|White|-7080.531991237272|17078.0
0|0|Male|White|4970.663982783437|44343.0
0|0|Male|White|14627.663982783437|54000.0
1|0|Female|Other|-14301.981523562834|9856.55
1|0|Female|White|-14158.531991237272|10000.0
0|0|Male|White|-26992.336017216563|12380.0
1|0|Female|White|-21035.531991237272|3123.0
1|0|Female|Asian-Pac-Islander|9723.018476437166|33881.55
1|0|Female|White|-7534.531991237272|16624.0
1|0|Female|White|15801.468008762728|39960.0
0|0|Male|White|7077.663982783437|46450.0
0|0|Male|White|30512.663982783437|69885.0
0|0|Male|White|-26867.336017216563|12505.0
0|0|Male|White|-35372.33601721656|4000.0
0|0|Male|White|13140.663982783437|52513.0
0|0|Male|White|5027.663982783437|44400.0
0|0|Male|White|19259.663982783437|58632.0
0|0|Male|White|-28120.336017216563|11252.0
0|0|Male|White|-29372.336017216563|10000.0
0|0|Male|White|7645.663982783437|47018.0
0|0|Male|White|10789.663982783437|50162.0
0|0|Male|White|9147.663982783437|48520.0
0|0|Male|White|16136.663982783437|55509.0
0|0|Male|White|29777.663982783437|69150.0
0|0|Male|White|-27872.336017216563|11500.0
1|0|Female|White|-23058.531991237272|1100.0
0|0|Male|White|7701.663982783437|47074.0
0|0|Male|White|-13272.336017216563|26100.0
0|0|Male|White|-15472.336017216563|23900.0
0|0|Male|White|21011.663982783437|60384.0
0|0|Male|White|-9292.336017216563|30080.0
1|0|Female|White|-18158.531991237272|6000.0
1|0|Female|White|10487.468008762728|34646.0
0|0|Male|White|-8652.336017216563|30720.0
0|0|Male|White|7935.663982783437|47308.0
1|0|Female|White|-14432.531991237272|9726.0
0|0|Male|White|-29712.336017216563|9660.0
0|0|Male|White|-22227.336017216563|17145.0
0|0|Male|White|38593.66398278344|77966.0
0|0|Male|White|-17872.336017216563|21500.0
0|0|Male|White|11127.663982783437|50500.0
1|0|Female|White|-11836.531991237272|12322.0
0|0|Male|White|-31372.336017216563|8000.0
0|0|Male|White|-19380.336017216563|19992.0
1|0|Female|White|-12138.531991237272|12020.0
1|0|Female|White|5929.468008762728|30088.0
1|0|Female|White|5856.468008762728|30015.0
0|0|Male|White|-21372.336017216563|18000.0
1|0|Female|White|30281.468008762728|54440.0
1|0|Female|White|75840.46800876272|99999.0
1|0|Female|White|3654.4680087627275|27813.0
0|0|Male|White|-8362.336017216563|31010.0
0|0|Male|White|21017.663982783437|60390.0
0|0|Male|White|53736.66398278344|93109.0
0|0|Male|White|-29372.336017216563|10000.0
0|0|Male|White|-9994.336017216563|29378.0
0|0|Male|White|-31872.336017216563|7500.0
0|0|Male|White|-6235.336017216563|33137.0
0|0|Male|White|9427.663982783437|48800.0
1|0|Female|White|-12286.531991237272|11872.0
1|0|Female|Black|-1499.981523562834|22658.55
1|0|Female|White|3876.4680087627275|28035.0
1|0|Female|White|-22989.531991237272|1169.0
0|0|Male|White|9992.663982783437|49365.0
0|0|Male|White|-19360.336017216563|20012.0
0|0|Male|White|-28371.336017216563|11001.0
0|0|Male|White|-26857.336017216563|12515.0
0|0|Male|White|-3972.336017216563|35400.0
0|0|Male|White|-8157.336017216563|31215.0
0|0|Male|White|-16060.336017216563|23312.0
0|0|Male|White|29435.663982783437|68808.0
1|0|Female|White|-19942.531991237272|4216.0
1|0|Female|White|6041.468008762728|30200.0
1|0|Female|White|-22158.531991237272|2000.0
1|0|Female|White|60731.46800876273|84890.0
0|0|Male|White|25677.663982783437|65050.0
1|0|Female|White|-14158.531991237272|10000.0
0|0|Male|White|-3352.336017216563|36020.0
0|0|Male|White|7961.663982783437|47334.0
0|0|Male|Other|-28515.785549542124|10856.55
0|0|Male|White|-6207.336017216563|33165.0
1|0|Female|White|-6158.531991237272|18000.0
1|0|Female|White|-6142.531991237272|18016.0
0|0|Male|White|3469.663982783437|42842.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-403.33601721656305|38969.0
0|0|Male|White|-3703.336017216563|35669.0
0|0|Male|White|-9012.336017216563|30360.0
0|0|Male|White|2727.663982783437|42100.0
0|0|Male|White|27060.663982783437|66433.0
0|0|Male|White|-3368.336017216563|36004.0
1|0|Female|White|-7138.531991237272|17020.0
1|0|Female|White|-11738.531991237272|12420.0
0|0|Male|White|-10981.336017216563|28391.0
0|0|Male|White|18772.663982783437|58145.0
0|0|Male|White|9927.663982783437|49300.0
0|0|Male|White|737.663982783437|40110.0
0|0|Male|White|744.663982783437|40117.0
0|0|Male|White|18464.663982783437|57837.0
0|0|Male|White|27627.663982783437|67000.0
0|0|Male|White|-36372.33601721656|3000.0
0|0|Male|White|23627.663982783437|63000.0
0|0|Male|White|-5352.336017216563|34020.0
0|0|Male|White|-33242.33601721656|6130.0
0|0|Male|White|24782.663982783437|64155.0
0|0|Male|White|34727.66398278344|74100.0
1|0|Female|White|-23208.531991237272|950.0
0|0|Male|White|6478.663982783437|45851.0
0|0|Male|White|22365.663982783437|61738.0
0|0|Male|White|-7337.336017216563|32035.0
0|0|Male|White|12982.663982783437|52355.0
0|0|Male|White|-34910.33601721656|4462.0
1|0|Female|White|-12001.531991237272|12157.0
0|0|Male|White|-36372.33601721656|3000.0
0|0|Male|White|-14372.336017216563|25000.0
1|0|Female|White|-6158.531991237272|18000.0
0|0|Male|White|2324.663982783437|41697.0
0|0|Male|White|-13643.336017216563|25729.0
0|0|Male|White|-11372.336017216563|28000.0
0|0|Male|White|-30372.336017216563|9000.0
0|0|Male|White|-10977.336017216563|28395.0
0|0|Male|White|-9371.336017216563|30001.0
0|0|Male|White|-19872.336017216563|19500.0
1|0|Female|White|-4658.531991237272|19500.0
0|0|Male|White|-5087.336017216563|34285.0
1|0|Female|White|-16550.531991237272|7608.0
1|0|Female|White|-18523.531991237272|5635.0
1|0|Female|White|-8486.531991237272|15672.0
1|0|Female|White|-17458.531991237272|6700.0
1|0|Female|White|-16368.531991237272|7790.0
1|0|Female|White|-16178.531991237272|7980.0
1|0|Female|White|24891.468008762728|49050.0
1|0|Female|White|8064.468008762728|32223.0
0|0|Male|White|-34872.33601721656|4500.0
0|0|Male|White|60626.66398278344|99999.0
1|0|Female|White|5898.468008762728|30057.0
0|0|Male|White|53643.66398278344|93016.0
0|0|Male|White|-12372.336017216563|27000.0
0|0|Male|White|30627.663982783437|70000.0
0|0|Male|White|-33372.33601721656|6000.0
1|0|Female|White|-15158.531991237272|9000.0
0|0|Male|White|29140.663982783437|68513.0
0|0|Male|White|-9372.336017216563|30000.0
1|0|Female|White|-19358.531991237272|4800.0
0|0|Male|White|-5369.336017216563|34003.0
0|0|Male|White|-2272.336017216563|37100.0
0|0|Male|White|9107.663982783437|48480.0
0|0|Male|White|26522.663982783437|65895.0
0|0|Male|White|7388.663982783437|46761.0
0|0|Male|White|5696.663982783437|45069.0
0|0|Male|White|-36087.33601721656|3285.0
0|0|Male|White|677.663982783437|40050.0
0|0|Male|Asian-Pac-Islander|15646.214450457876|55018.55
1|0|Female|White|-9158.531991237272|15000.0
0|0|Male|White|-29295.336017216563|10077.0
0|0|Male|White|-1485.336017216563|37887.0
0|0|Male|White|-35690.33601721656|3682.0
0|0|Male|White|-33972.33601721656|5400.0
1|0|Female|White|2851.4680087627275|27010.0
0|0|Male|White|-21421.336017216563|17951.0
0|0|Male|White|-17630.336017216563|21742.0
0|0|Male|White|-21372.336017216563|18000.0
0|0|Male|White|25813.663982783437|65186.0
1|0|Female|White|75840.46800876272|99999.0
0|0|Male|White|28680.663982783437|68053.0
0|0|Male|White|6248.663982783437|45621.0
0|0|Male|White|3635.663982783437|43008.0
0|0|Male|White|-8372.336017216563|31000.0
0|0|Male|White|-25172.336017216563|14200.0
0|0|Male|White|6627.663982783437|46000.0
0|0|Male|White|11602.663982783437|50975.0
0|0|Male|White|9427.663982783437|48800.0
0|0|Male|White|-35047.33601721656|4325.0
0|0|Male|White|-8250.336017216563|31122.0
0|0|Male|White|-332.33601721656305|39040.0
1|0|Female|White|-104.53199123727245|24054.0
0|0|Male|White|-30158.336017216563|9214.0
1|0|Female|White|-13842.531991237272|10316.0
1|0|Female|White|-10148.531991237272|14010.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-17372.336017216563|22000.0
0|0|Male|White|727.663982783437|40100.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-12770.336017216563|26602.0
1|0|Female|White|14941.468008762728|39100.0
0|0|Male|White|-2916.336017216563|36456.0
0|0|Male|White|-6081.336017216563|33291.0
0|0|Male|White|47931.66398278344|87304.0
0|0|Male|White|-8372.336017216563|31000.0
1|0|Female|White|-13249.531991237272|10909.0
0|0|Male|White|-1260.336017216563|38112.0
0|0|Male|White|17227.663982783437|56600.0
0|0|Male|White|8879.663982783437|48252.0
0|0|Male|White|-30856.336017216563|8516.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-30872.336017216563|8500.0
1|0|Female|White|-20158.531991237272|4000.0
0|0|Male|White|27307.663982783437|66680.0
1|0|Female|Asian-Pac-Islander|-3277.981523562834|20880.55
0|0|Male|White|-14572.336017216563|24800.0
0|0|Male|White|-23872.336017216563|15500.0
0|0|Male|White|-30372.336017216563|9000.0
0|0|Male|White|31147.663982783437|70520.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-38172.33601721656|1200.0
1|0|Female|White|-21658.531991237272|2500.0
0|0|Male|White|22077.663982783437|61450.0
0|0|Male|White|-14372.336017216563|25000.0
0|0|Male|White|7627.663982783437|47000.0
0|0|Male|White|-19364.336017216563|20008.0
1|0|Female|White|-5958.531991237272|18200.0
0|0|Male|White|-16184.336017216563|23188.0
0|0|Male|White|-19294.336017216563|20078.0
1|0|Female|White|-15158.531991237272|9000.0
1|0|Female|White|-20658.531991237272|3500.0
0|0|Male|White|-36372.33601721656|3000.0
0|0|Male|White|6627.663982783437|46000.0
0|0|Male|White|-10814.336017216563|28558.0
1|0|Female|White|1841.4680087627275|26000.0
0|0|Male|White|-36372.33601721656|3000.0
0|0|Male|White|-37172.33601721656|2200.0
0|0|Male|White|-9372.336017216563|30000.0
0|0|Male|White|-663.336017216563|38709.0
1|0|Female|Black|-18187.981523562834|5970.55
0|0|Male|Black|-23915.785549542124|15456.55
0|0|Male|White|18447.663982783437|57820.0
1|0|Female|White|-9158.531991237272|15000.0
0|0|Male|White|17127.663982783437|56500.0
0|0|Male|White|-22263.336017216563|17109.0
0|0|Male|White|1827.663982783437|41200.0
0|0|Male|White|5627.663982783437|45000.0
1|0|Female|White|6341.468008762728|30500.0
1|0|Female|White|-14158.531991237272|10000.0
1|0|Female|White|-21058.531991237272|3100.0
1|0|Female|White|-7742.531991237272|16416.0
0|0|Male|White|-38402.33601721656|970.0
0|0|Male|White|-26372.336017216563|13000.0
1|0|Female|White|-1158.5319912372725|23000.0
0|0|Male|White|-25372.336017216563|14000.0
0|0|Male|White|-23897.336017216563|15475.0
0|0|Male|White|-33372.33601721656|6000.0
0|0|Male|White|-21272.336017216563|18100.0
1|0|Female|White|-11118.531991237272|13040.0
0|0|Male|White|-14372.336017216563|25000.0
1|0|Female|White|841.4680087627275|25000.0
0|0|Male|White|-22372.336017216563|17000.0
0|0|Male|White|-33372.33601721656|6000.0
0|0|Male|White|-32018.336017216563|7354.0
1|0|Female|White|-8158.531991237272|16000.0
1|0|Female|White|15741.468008762728|39900.0
0|0|Male|White|-27370.336017216563|12002.0
0|0|Male|White|-14370.336017216563|25002.0
0|0|Male|White|-25370.336017216563|14002.0
0|0|Male|White|-16035.336017216563|23337.0
0|0|Male|White|-21372.336017216563|18000.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|10327.663982783437|49700.0
0|0|Male|White|12527.663982783437|51900.0
1|0|Female|White|-16158.531991237272|8000.0
0|0|Male|White|16785.663982783437|56158.0
1|0|Female|White|-752.5319912372725|23406.0
0|0|Male|White|-7962.336017216563|31410.0
0|0|Male|White|9927.663982783437|49300.0
0|0|Male|White|9427.663982783437|48800.0
0|0|Male|White|-2349.336017216563|37023.0
1|0|Female|White|48239.46800876273|72398.0
0|0|Male|White|-28372.336017216563|11000.0
0|0|Male|White|-7972.336017216563|31400.0
1|0|Female|White|-158.53199123727245|24000.0
0|0|Male|White|-22372.336017216563|17000.0
1|0|Female|White|-10565.531991237272|13593.0
0|0|Male|White|24747.663982783437|64120.0
0|0|Male|White|-4332.336017216563|35040.0
0|0|Male|Asian-Pac-Islander|17366.214450457876|56738.55
0|0|Male|Asian-Pac-Islander|-23515.785549542124|15856.55
0|0|Male|Asian-Pac-Islander|-24377.785549542124|14994.55
1|0|Female|White|-17256.531991237272|6902.0
0|0|Male|White|-32092.336017216563|7280.0
0|0|Male|White|46931.66398278344|86304.0
1|0|Female|White|351.46800876272755|24510.0
1|0|Female|White|-9158.531991237272|15000.0
0|0|Male|White|12757.663982783437|52130.0
0|0|Male|White|18633.663982783437|58006.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|21671.663982783437|61044.0
0|0|Male|White|-21135.336017216563|18237.0
0|0|Male|White|-20238.336017216563|19134.0
0|0|Male|White|7427.663982783437|46800.0
1|0|Female|White|16841.468008762728|41000.0
0|0|Male|White|-1252.336017216563|38120.0
0|0|Male|White|3627.663982783437|43000.0
0|0|Male|White|-35874.33601721656|3498.0
0|0|Male|White|-34372.33601721656|5000.0
1|0|Female|White|-23158.531991237272|1000.0
0|0|Male|White|-22365.336017216563|17007.0
0|0|Male|White|60626.66398278344|99999.0
1|0|Female|White|-22108.531991237272|2050.0
0|0|Male|White|41677.66398278344|81050.0
0|0|Male|White|-1672.336017216563|37700.0
0|0|Male|White|-21452.336017216563|17920.0
0|0|Male|White|-20372.336017216563|19000.0
0|0|Male|White|-37672.33601721656|1700.0
0|0|Male|White|-17105.336017216563|22267.0
1|0|Female|White|25903.468008762728|50062.0
0|0|Male|White|1361.663982783437|40734.0
1|0|Female|Asian-Pac-Islander|16082.018476437166|40240.55
0|0|Male|White|20777.663982783437|60150.0
0|0|Male|White|42927.66398278344|82300.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-10868.336017216563|28504.0
0|0|Male|White|-4322.336017216563|35050.0
1|0|Female|White|-5146.531991237272|19012.0
0|0|Male|White|60626.66398278344|99999.0
1|0|Female|White|-5640.531991237272|18518.0
0|0|Male|White|16136.663982783437|55509.0
0|0|Male|White|-36031.33601721656|3341.0
1|0|Female|White|6101.468008762728|30260.0
1|0|Female|White|-6080.531991237272|18078.0
0|0|Male|White|-28754.336017216563|10618.0
0|0|Male|White|41093.66398278344|80466.0
0|0|Male|White|5739.663982783437|45112.0
0|0|Male|White|16814.663982783437|56187.0
0|0|Male|White|7901.663982783437|47274.0
1|0|Female|Black|11943.018476437166|36101.55
0|0|Male|White|8627.663982783437|48000.0
0|0|Male|White|60626.66398278344|99999.0
1|0|Female|White|-1958.5319912372725|22200.0
0|0|Male|White|1627.663982783437|41000.0
0|0|Male|White|-12570.336017216563|26802.0
0|0|Male|White|-10744.336017216563|28628.0
1|0|Female|White|-20925.531991237272|3233.0
0|0|Male|White|-30372.336017216563|9000.0
0|0|Male|White|27045.663982783437|66418.0
1|0|Female|White|75840.46800876272|99999.0
0|0|Male|White|13677.663982783437|53050.0
0|0|Male|White|12892.663982783437|52265.0
1|0|Female|White|-3575.5319912372725|20583.0
1|0|Female|White|-7106.531991237272|17052.0
0|0|Male|White|-1095.336017216563|38277.0
0|0|Male|White|13900.663982783437|53273.0
0|0|Male|White|-29772.336017216563|9600.0
0|0|Male|White|-28872.336017216563|10500.0
0|0|Male|White|-11370.336017216563|28002.0
0|0|Male|White|12917.663982783437|52290.0
1|0|Female|White|16875.468008762728|41034.0
1|0|Female|White|-21158.531991237272|3000.0
1|0|Female|White|-11158.531991237272|13000.0
0|0|Male|White|-21372.336017216563|18000.0
0|0|Male|White|-29772.336017216563|9600.0
0|0|Male|White|-38372.33601721656|1000.0
1|0|Female|White|331.46800876272755|24490.0
0|0|Male|White|-21872.336017216563|17500.0
0|0|Male|White|-32572.336017216563|6800.0
0|0|Male|White|-4802.336017216563|34570.0
0|0|Male|White|27857.663982783437|67230.0
1|0|Female|White|-16492.531991237272|7666.0
0|0|Male|White|-33258.33601721656|6114.0
1|0|Female|White|-15134.531991237272|9024.0
0|0|Male|White|-32368.336017216563|7004.0
0|0|Male|White|-36315.33601721656|3057.0
0|0|Male|White|-35371.33601721656|4001.0
0|0|Male|White|-6172.336017216563|33200.0
1|0|Female|White|41787.46800876273|65946.0
0|0|Male|White|24419.663982783437|63792.0
1|0|Female|White|7841.468008762728|32000.0
0|0|Male|White|-16372.336017216563|23000.0
0|0|Male|White|47486.66398278344|86859.0
1|0|Female|White|44199.46800876273|68358.0
0|0|Male|White|36105.66398278344|75478.0
0|0|Male|White|-4872.336017216563|34500.0
0|0|Male|White|-38172.33601721656|1200.0
1|0|Female|White|631.4680087627275|24790.0
0|0|Male|White|-30171.336017216563|9201.0
0|0|Male|White|-18323.336017216563|21049.0
0|0|Male|White|29267.663982783437|68640.0
0|0|Male|White|-25000.336017216563|14372.0
1|0|Female|White|-10598.531991237272|13560.0
0|0|Male|White|-16372.336017216563|23000.0
1|0|Female|White|-22358.531991237272|1800.0
1|0|Female|White|-2458.5319912372725|21700.0
1|0|Female|White|12948.468008762728|37107.0
0|0|Male|White|6477.663982783437|45850.0
0|0|Male|White|-29372.336017216563|10000.0
0|0|Male|White|-17397.336017216563|21975.0
0|0|Male|White|-25372.336017216563|14000.0
0|0|Male|White|-27372.336017216563|12000.0
0|0|Male|White|10791.663982783437|50164.0
