female|nonwhite|Sex|Race|resid_LSAT|resid_UGPA|scf_LSAT|scf_UGPA
1|0|Female|White|-7.176101191420692|0.1677777506619922|30.0|3.5
1|0|Female|White|-4.176101191420692|-0.4322222493380079|33.0|2.9
0|0|Male|White|-4.784812516190421|-0.30705669103024436|33.0|2.9
0|0|Male|White|-3.7848125161904207|-0.7070566910302443|34.0|2.5
0|0|Male|White|-3.7848125161904207|-1.1070566910302442|34.0|2.1
0|0|Male|White|-9.78481251619042|-0.6070566910302442|28.0|2.6
1|0|Female|White|-14.176101191420692|-0.23222224933800772|23.0|3.1
1|0|Female|NonWhite|-11.537543055807447|-0.6132350196945024|25.639|2.719
0|0|Male|White|-5.784812516190421|-0.6070566910302442|32.0|2.6
0|0|Male|White|-1.7848125161904207|-0.9070566910302444|36.0|2.3
0|0|Male|NonWhite|-0.14625438057717588|-0.18806946138673908|37.639|3.019
0|0|Male|White|-2.7848125161904207|-0.5070566910302441|35.0|2.7
0|0|Male|NonWhite|-3.146254380577176|-0.18806946138673908|34.639|3.019
0|0|Male|White|-5.784812516190421|-0.20705669103024427|32.0|3.0
1|0|Female|NonWhite|-9.537543055807447|-0.8132350196945026|27.639|2.519
0|0|Male|White|-0.7848125161904207|-0.20705669103024427|37.0|3.0
0|0|Male|White|-1.7848125161904207|-0.10705669103024418|36.0|3.1
1|0|Female|White|-3.176101191420692|-0.3322222493380078|34.0|3.0
1|0|Female|NonWhite|-2.537543055807447|0.28676498030549746|34.639|3.619
0|0|Male|White|-4.784812516190421|-0.7070566910302443|33.0|2.5
0|0|Male|NonWhite|-11.146254380577176|0.3119305386132609|26.639|3.519
0|0|Male|White|-7.784812516190421|0.4929433089697559|30.0|3.7
0|0|Male|NonWhite|-11.146254380577176|-1.088069461386739|26.639|2.119
1|0|Female|White|-6.176101191420692|-0.13222224933800764|31.0|3.2
1|0|Female|NonWhite|-5.537543055807447|0.08676498030549773|31.639|3.419
0|0|Male|White|-3.7848125161904207|-0.5070566910302441|34.0|2.7
0|0|Male|NonWhite|5.853745619422824|-0.18806946138673908|43.639|3.019
0|0|Male|White|-11.78481251619042|-0.6070566910302442|26.0|2.6
1|0|Female|NonWhite|2.462456944192553|-0.11323501969450245|39.639|3.219
1|0|Female|White|-6.176101191420692|-0.03222224933800799|31.0|3.3
0|0|Male|White|-3.7848125161904207|-0.20705669103024427|34.0|3.0
0|0|Male|White|-5.784812516190421|-0.7070566910302443|32.0|2.5
0|0|Male|White|-3.7848125161904207|-0.8070566910302444|34.0|2.4
0|0|Male|White|-3.7848125161904207|-0.8070566910302444|34.0|2.4
0|0|Male|White|-5.784812516190421|-0.20705669103024427|32.0|3.0
1|0|Female|White|-4.176101191420692|-0.6322222493380076|33.0|2.7
0|0|Male|White|-5.784812516190421|-0.8070566910302444|32.0|2.4
1|0|Female|NonWhite|-4.537543055807447|-0.11323501969450245|32.639|3.219
0|0|Male|White|-7.784812516190421|-0.10705669103024418|30.0|3.1
0|0|Male|White|-3.7848125161904207|-0.7070566910302443|34.0|2.5
0|0|Male|White|-2.7848125161904207|-0.6070566910302442|35.0|2.6
0|0|Male|NonWhite|-8.146254380577176|0.6119305386132612|29.639|3.819
0|0|Male|White|-5.784812516190421|-0.20705669103024427|32.0|3.0
1|0|Female|White|-5.176101191420692|-0.532222249338008|32.0|2.8
0|0|Male|White|-6.784812516190421|-0.30705669103024436|31.0|2.9
0|0|Male|White|-3.7848125161904207|0.29294330896975573|34.0|3.5
1|0|Female|White|-11.176101191420692|-0.7322222493380077|26.0|2.6
0|0|Male|White|-7.784812516190421|-0.5070566910302441|30.0|2.7
0|0|Male|White|-9.78481251619042|-0.30705669103024436|28.0|2.9
1|0|Female|NonWhite|-1.537543055807447|0.7867649803054975|35.639|4.0
0|0|Male|White|-10.78481251619042|-0.5070566910302441|27.0|2.7
0|0|Male|White|-4.784812516190421|-0.007056691030244089|33.0|3.2
0|0|Male|White|-0.7848125161904207|0.5929433089697556|37.0|3.8
0|0|Male|White|-11.78481251619042|-0.6070566910302442|26.0|2.6
0|0|Male|White|-10.78481251619042|-0.5070566910302441|27.0|2.7
0|0|Male|White|-12.78481251619042|-0.10705669103024418|25.0|3.1
0|0|Male|White|-10.78481251619042|-0.5070566910302441|27.0|2.7
1|0|Female|White|-6.176101191420692|0.5677777506619921|31.0|3.9
0|0|Male|White|-2.7848125161904207|-0.10705669103024418|35.0|3.1
0|0|Male|NonWhite|-7.146254380577176|-0.4880694613867389|30.639|2.719
1|0|Female|White|-8.176101191420692|-1.032222249338008|29.0|2.3
0|0|Male|White|-4.784812516190421|-0.6070566910302442|33.0|2.6
0|0|Male|White|-6.784812516190421|-0.10705669103024418|31.0|3.1
0|0|Male|White|-6.784812516190421|-0.5070566910302441|31.0|2.7
0|0|Male|White|-1.7848125161904207|-0.6070566910302442|36.0|2.6
0|0|Male|White|-5.784812516190421|-1.3070566910302444|32.0|1.9
1|0|Female|White|-3.176101191420692|0.36777775066199236|34.0|3.7
0|0|Male|White|-0.7848125161904207|0.5929433089697556|37.0|3.8
0|0|Male|White|-6.784812516190421|-1.1070566910302442|31.0|2.1
0|0|Male|White|-10.78481251619042|-0.5070566910302441|27.0|2.7
0|0|Male|White|-5.784812516190421|-1.1070566910302442|32.0|2.1
0|0|Male|White|1.2151874838095793|-0.10705669103024418|39.0|3.1
0|0|Male|White|-9.78481251619042|-0.6070566910302442|28.0|2.6
0|0|Male|White|-7.784812516190421|-0.007056691030244089|30.0|3.2
0|0|Male|White|-0.7848125161904207|-0.8070566910302444|37.0|2.4
1|0|Female|White|-10.176101191420692|-0.3322222493380078|27.0|3.0
0|0|Male|White|-10.78481251619042|-0.6070566910302442|27.0|2.6
1|0|Female|White|-7.176101191420692|0.0677777506619921|30.0|3.4
0|0|Male|White|-10.78481251619042|-0.10705669103024418|27.0|3.1
1|0|Female|White|-7.176101191420692|0.467777750661992|30.0|3.8
0|0|Male|White|-10.78481251619042|-0.6070566910302442|27.0|2.6
0|0|Male|White|-0.7848125161904207|-0.5070566910302441|37.0|2.7
0|0|Male|White|-1.7848125161904207|-0.7070566910302443|36.0|2.5
0|0|Male|White|-4.784812516190421|-0.5070566910302441|33.0|2.7
0|0|Male|White|-5.784812516190421|-0.7070566910302443|32.0|2.5
0|0|Male|White|-9.78481251619042|-0.007056691030244089|28.0|3.2
0|0|Male|White|-4.784812516190421|-0.40705669103024444|33.0|2.8
1|0|Female|White|-1.1761011914206918|-0.7322222493380077|36.0|2.6
0|0|Male|White|-5.784812516190421|0.6929433089697556|32.0|3.9
0|0|Male|White|-2.7848125161904207|-0.007056691030244089|35.0|3.2
0|0|Male|White|-8.78481251619042|-0.40705669103024444|29.0|2.8
0|0|Male|White|-7.784812516190421|-0.5070566910302441|30.0|2.7
1|0|Female|White|-7.176101191420692|-0.6322222493380076|30.0|2.7
0|0|Male|White|-7.784812516190421|-0.007056691030244089|30.0|3.2
1|0|Female|White|4.823898808579308|0.467777750661992|42.0|3.8
0|0|Male|NonWhite|-4.146254380577176|-0.6880694613867391|33.639|2.519
0|0|Male|White|8.21518748380958|-0.30705669103024436|46.0|2.9
0|0|Male|White|-9.78481251619042|0.19294330896975564|28.0|3.4
0|0|Male|White|2.2151874838095793|0.3929433089697558|40.0|3.6
1|0|Female|White|2.823898808579308|0.1677777506619922|40.0|3.5
0|0|Male|White|-3.7848125161904207|0.19294330896975564|34.0|3.4
0|0|Male|NonWhite|4.853745619422824|-0.3880694613867388|42.639|2.819
0|0|Male|White|1.2151874838095793|0.7929433089697557|39.0|4.0
1|0|Female|White|2.823898808579308|0.467777750661992|40.0|3.8
0|0|Male|White|-2.7848125161904207|0.29294330896975573|35.0|3.5
1|0|Female|White|-10.176101191420692|0.5677777506619921|27.0|3.9
0|0|Male|White|-0.7848125161904207|-0.20705669103024427|37.0|3.0
0|0|Male|White|-0.7848125161904207|-0.10705669103024418|37.0|3.1
0|0|Male|White|4.215187483809579|0.19294330896975564|42.0|3.4
1|0|Female|White|-1.1761011914206918|0.467777750661992|36.0|3.8
1|0|Female|White|-2.176101191420692|0.0677777506619921|35.0|3.4
0|0|Male|NonWhite|-0.14625438057717588|0.21193053861326128|37.639|3.419
1|0|Female|White|0.8238988085793082|-0.03222224933800799|38.0|3.3
0|0|Male|White|1.2151874838095793|-0.20705669103024427|39.0|3.0
0|0|Male|White|-0.7848125161904207|-0.10705669103024418|37.0|3.1
0|0|Male|White|-2.7848125161904207|0.19294330896975564|35.0|3.4
0|0|Male|White|2.2151874838095793|0.09294330896975556|40.0|3.3
1|0|Female|White|2.823898808579308|0.0677777506619921|40.0|3.4
0|0|Male|White|-3.7848125161904207|0.19294330896975564|34.0|3.4
1|0|Female|NonWhite|0.462456944192553|0.18676498030549737|37.639|3.519
1|0|Female|White|5.823898808579308|-0.532222249338008|43.0|2.8
1|0|Female|White|0.8238988085793082|-0.3322222493380078|38.0|3.0
1|0|Female|White|-5.176101191420692|-0.03222224933800799|32.0|3.3
0|0|Male|White|0.2151874838095793|-0.30705669103024436|38.0|2.9
1|0|Female|White|5.823898808579308|-0.23222224933800772|43.0|3.1
1|0|Female|NonWhite|-0.537543055807447|0.18676498030549737|36.639|3.519
0|0|Male|NonWhite|2.853745619422824|-0.18806946138673908|40.639|3.019
0|0|Male|White|1.2151874838095793|-0.30705669103024436|39.0|2.9
0|0|Male|White|0.2151874838095793|-0.007056691030244089|38.0|3.2
1|0|Female|White|-3.176101191420692|0.5677777506619921|34.0|3.9
1|0|Female|White|0.8238988085793082|-0.23222224933800772|38.0|3.1
0|0|Male|White|-1.7848125161904207|0.29294330896975573|36.0|3.5
0|0|Male|White|1.2151874838095793|-0.10705669103024418|39.0|3.1
0|0|Male|White|-3.7848125161904207|0.3929433089697558|34.0|3.6
0|0|Male|NonWhite|2.853745619422824|0.11193053861326119|40.639|3.319
1|0|Female|White|2.823898808579308|0.6677777506619922|40.0|4.0
1|0|Female|White|-1.1761011914206918|-0.3322222493380078|36.0|3.0
0|0|Male|NonWhite|0.8537456194228241|-0.4880694613867389|38.639|2.719
0|0|Male|White|-3.7848125161904207|0.3929433089697558|34.0|3.6
1|0|Female|White|-1.1761011914206918|-0.23222224933800772|36.0|3.1
0|0|Male|White|-0.7848125161904207|-0.007056691030244089|37.0|3.2
0|0|Male|White|-3.7848125161904207|0.29294330896975573|34.0|3.5
0|0|Male|White|-1.7848125161904207|-0.007056691030244089|36.0|3.2
1|0|Female|White|-2.176101191420692|-0.03222224933800799|35.0|3.3
1|0|Female|White|-2.176101191420692|0.0677777506619921|35.0|3.4
1|0|Female|White|7.823898808579308|-0.3322222493380078|45.0|3.0
1|0|Female|White|-0.1761011914206918|-0.23222224933800772|37.0|3.1
1|0|Female|White|2.823898808579308|0.5677777506619921|40.0|3.9
0|0|Male|White|-1.7848125161904207|0.3929433089697558|36.0|3.6
0|0|Male|White|1.2151874838095793|-0.10705669103024418|39.0|3.1
0|0|Male|NonWhite|-3.146254380577176|0.11193053861326119|34.639|3.319
1|0|Female|White|-0.1761011914206918|-0.13222224933800764|37.0|3.2
0|0|Male|White|4.215187483809579|-0.20705669103024427|42.0|3.0
0|0|Male|White|-3.7848125161904207|0.29294330896975573|34.0|3.5
1|0|Female|White|-3.176101191420692|-0.03222224933800799|34.0|3.3
1|0|Female|White|0.8238988085793082|-0.13222224933800764|38.0|3.2
0|0|Male|White|-1.7848125161904207|-0.007056691030244089|36.0|3.2
0|0|Male|White|-1.7848125161904207|-0.007056691030244089|36.0|3.2
0|0|Male|White|2.2151874838095793|-0.10705669103024418|40.0|3.1
0|0|Male|White|3.2151874838095793|0.4929433089697559|41.0|3.7
0|0|Male|White|3.2151874838095793|0.3929433089697558|41.0|3.6
1|0|Female|White|-0.1761011914206918|0.0677777506619921|37.0|3.4
1|0|Female|White|-3.176101191420692|0.467777750661992|34.0|3.8
0|0|Male|White|-2.7848125161904207|0.19294330896975564|35.0|3.4
1|0|Female|White|4.823898808579308|-0.13222224933800764|42.0|3.2
0|0|Male|White|0.2151874838095793|-0.20705669103024427|38.0|3.0
0|0|Male|White|-4.784812516190421|-0.20705669103024427|33.0|3.0
0|0|Male|White|-5.784812516190421|-0.007056691030244089|32.0|3.2
1|0|Female|White|-2.176101191420692|0.1677777506619922|35.0|3.5
1|0|Female|White|0.8238988085793082|-0.03222224933800799|38.0|3.3
0|0|Male|White|3.2151874838095793|-0.40705669103024444|41.0|2.8
1|0|Female|White|-1.1761011914206918|0.6677777506619922|36.0|4.0
0|0|Male|NonWhite|-2.146254380577176|0.411930538613261|35.639|3.619
0|0|Male|White|0.2151874838095793|0.09294330896975556|38.0|3.3
1|0|Female|White|-5.176101191420692|-0.13222224933800764|32.0|3.2
1|0|Female|White|-5.176101191420692|-0.4322222493380079|32.0|2.9
1|0|Female|White|-2.176101191420692|-0.532222249338008|35.0|2.8
0|0|Male|White|-6.784812516190421|-0.007056691030244089|31.0|3.2
1|0|Female|White|-0.1761011914206918|0.36777775066199236|37.0|3.7
1|0|Female|NonWhite|-0.537543055807447|0.6867649803054974|36.639|4.0
0|0|Male|White|-7.784812516190421|-0.007056691030244089|30.0|3.2
0|0|Male|White|-6.784812516190421|0.09294330896975556|31.0|3.3
0|0|Male|NonWhite|-2.146254380577176|-0.08806946138673899|35.639|3.119
1|0|Female|White|-9.176101191420692|-0.03222224933800799|28.0|3.3
0|0|Male|NonWhite|-0.14625438057717588|0.011930538613261099|37.639|3.219
0|0|Male|White|-9.78481251619042|-0.007056691030244089|28.0|3.2
0|0|Male|White|-7.784812516190421|-0.10705669103024418|30.0|3.1
0|0|Male|White|-9.78481251619042|-0.007056691030244089|28.0|3.2
1|0|Female|White|-2.176101191420692|0.2677777506619923|35.0|3.6
1|0|Female|White|10.823898808579308|-0.4322222493380079|48.0|2.9
0|0|Male|White|-4.784812516190421|-0.30705669103024436|33.0|2.9
0|0|Male|White|-0.7848125161904207|-0.40705669103024444|37.0|2.8
0|0|Male|White|-7.784812516190421|-0.007056691030244089|30.0|3.2
0|0|Male|White|1.2151874838095793|0.09294330896975556|39.0|3.3
0|0|Male|White|-6.784812516190421|-0.007056691030244089|31.0|3.2
0|0|Male|White|-4.784812516190421|-0.30705669103024436|33.0|2.9
0|0|Male|White|-5.784812516190421|-0.007056691030244089|32.0|3.2
0|0|Male|White|2.2151874838095793|-0.10705669103024418|40.0|3.1
0|0|Male|White|5.215187483809579|-0.007056691030244089|43.0|3.2
1|0|Female|White|-2.176101191420692|-0.532222249338008|35.0|2.8
1|0|Female|White|-5.176101191420692|-0.13222224933800764|32.0|3.2
0|0|Male|White|-3.7848125161904207|0.29294330896975573|34.0|3.5
0|0|Male|White|-5.784812516190421|-0.20705669103024427|32.0|3.0
1|0|Female|White|-9.176101191420692|-0.23222224933800772|28.0|3.1
1|0|Female|White|-3.176101191420692|-0.3322222493380078|34.0|3.0
0|0|Male|White|-3.7848125161904207|-0.30705669103024436|34.0|2.9
0|0|Male|White|-9.78481251619042|0.19294330896975564|28.0|3.4
0|0|Male|White|4.215187483809579|-0.5070566910302441|42.0|2.7
1|0|Female|White|2.823898808579308|-0.23222224933800772|40.0|3.1
1|0|Female|White|-4.176101191420692|0.0677777506619921|33.0|3.4
0|0|Male|White|-3.7848125161904207|-0.20705669103024427|34.0|3.0
1|0|Female|White|-6.176101191420692|0.1677777506619922|31.0|3.5
1|0|Female|White|-1.1761011914206918|-0.3322222493380078|36.0|3.0
1|0|Female|White|-6.176101191420692|0.0677777506619921|31.0|3.4
0|0|Male|White|-10.78481251619042|0.4929433089697559|27.0|3.7
0|0|Male|White|-4.784812516190421|0.19294330896975564|33.0|3.4
1|0|Female|White|-0.1761011914206918|-0.03222224933800799|37.0|3.3
1|0|Female|White|-7.176101191420692|0.5677777506619921|30.0|3.9
0|0|Male|White|0.2151874838095793|-0.30705669103024436|38.0|2.9
0|0|Male|White|-7.784812516190421|0.19294330896975564|30.0|3.4
0|0|Male|NonWhite|3.853745619422824|-0.08806946138673899|41.639|3.119
0|0|Male|White|-3.7848125161904207|0.09294330896975556|34.0|3.3
0|0|Male|White|-6.784812516190421|-0.20705669103024427|31.0|3.0
1|0|Female|White|-4.176101191420692|-0.3322222493380078|33.0|3.0
1|0|Female|White|-5.176101191420692|0.0677777506619921|32.0|3.4
0|0|Male|White|-0.7848125161904207|0.3929433089697558|37.0|3.6
1|0|Female|NonWhite|-3.537543055807447|-0.013235019694502359|33.639|3.319
0|0|Male|NonWhite|2.853745619422824|0.6119305386132612|40.639|3.819
1|0|Female|White|-8.176101191420692|0.1677777506619922|29.0|3.5
1|0|Female|White|-7.176101191420692|-0.4322222493380079|30.0|2.9
1|0|Female|White|-8.176101191420692|0.0677777506619921|29.0|3.4
0|0|Male|White|-7.784812516190421|-0.10705669103024418|30.0|3.1
1|0|Female|White|-3.176101191420692|-0.13222224933800764|34.0|3.2
1|0|Female|White|-5.176101191420692|-0.03222224933800799|32.0|3.3
0|0|Male|White|-3.7848125161904207|0.29294330896975573|34.0|3.5
0|0|Male|White|-2.7848125161904207|0.09294330896975556|35.0|3.3
1|0|Female|White|-3.176101191420692|-0.4322222493380079|34.0|2.9
0|0|Male|White|3.2151874838095793|-0.007056691030244089|41.0|3.2
0|0|Male|White|-5.784812516190421|-0.10705669103024418|32.0|3.1
0|0|Male|White|0.2151874838095793|0.3929433089697558|38.0|3.6
0|0|Male|White|-0.7848125161904207|0.4929433089697559|37.0|3.7
0|0|Male|White|5.215187483809579|-0.5070566910302441|43.0|2.7
0|0|Male|White|3.2151874838095793|0.19294330896975564|41.0|3.4
0|0|Male|White|-0.7848125161904207|0.5929433089697556|37.0|3.8
0|0|Male|White|2.2151874838095793|0.19294330896975564|40.0|3.4
1|0|Female|White|3.823898808579308|-0.13222224933800764|41.0|3.2
1|0|Female|White|-2.176101191420692|0.1677777506619922|35.0|3.5
1|0|Female|White|-3.176101191420692|0.0677777506619921|34.0|3.4
0|0|Male|White|-2.7848125161904207|0.5929433089697556|35.0|3.8
0|0|Male|White|-1.7848125161904207|0.6929433089697556|36.0|3.9
1|0|Female|NonWhite|3.462456944192553|0.5867649803054977|40.639|3.919
1|0|Female|White|2.823898808579308|-0.13222224933800764|40.0|3.2
0|0|Male|White|3.2151874838095793|-0.10705669103024418|41.0|3.1
0|0|Male|White|5.215187483809579|0.29294330896975573|43.0|3.5
0|0|Male|White|5.215187483809579|0.5929433089697556|43.0|3.8
0|0|Male|NonWhite|2.853745619422824|0.411930538613261|40.639|3.619
1|0|Female|White|-11.176101191420692|-1.032222249338008|26.0|2.3
0|0|Male|NonWhite|6.853745619422824|-0.3880694613867388|44.639|2.819
0|0|Male|White|-1.7848125161904207|0.09294330896975556|36.0|3.3
1|0|Female|NonWhite|5.462456944192553|0.38676498030549755|42.639|3.719
0|0|Male|NonWhite|-3.146254380577176|-0.08806946138673899|34.639|3.119
0|0|Male|NonWhite|-4.146254380577176|0.011930538613261099|33.639|3.219
0|0|Male|NonWhite|-11.146254380577176|0.011930538613261099|26.639|3.219
0|0|Male|White|3.2151874838095793|0.6929433089697556|41.0|3.9
1|0|Female|White|0.8238988085793082|-0.3322222493380078|38.0|3.0
0|0|Male|White|6.215187483809579|0.3929433089697558|44.0|3.6
1|0|Female|White|-3.176101191420692|0.0677777506619921|34.0|3.4
0|0|Male|White|4.215187483809579|0.3929433089697558|42.0|3.6
1|0|Female|NonWhite|2.462456944192553|0.08676498030549773|39.639|3.419
1|0|Female|NonWhite|6.462456944192553|-0.11323501969450245|43.639|3.219
1|0|Female|White|-1.1761011914206918|-0.3322222493380078|36.0|3.0
0|0|Male|White|3.2151874838095793|0.19294330896975564|41.0|3.4
1|0|Female|White|6.823898808579308|0.467777750661992|44.0|3.8
1|0|Female|White|2.823898808579308|-0.4322222493380079|40.0|2.9
0|0|Male|White|3.2151874838095793|0.29294330896975573|41.0|3.5
1|0|Female|White|2.823898808579308|0.467777750661992|40.0|3.8
0|0|Male|White|-2.7848125161904207|0.5929433089697556|35.0|3.8
0|0|Male|White|4.215187483809579|0.09294330896975556|42.0|3.3
1|0|Female|White|-7.176101191420692|-1.1322222493380076|30.0|2.2
0|0|Male|White|-4.784812516190421|0.6929433089697556|33.0|3.9
1|0|Female|White|-0.1761011914206918|0.6677777506619922|37.0|4.0
0|0|Male|White|7.215187483809579|0.4929433089697559|45.0|3.7
1|0|Female|White|-2.176101191420692|-0.532222249338008|35.0|2.8
0|0|Male|White|7.215187483809579|0.29294330896975573|45.0|3.5
0|0|Male|NonWhite|-4.146254380577176|0.3119305386132609|33.639|3.519
0|0|Male|White|1.2151874838095793|0.3929433089697558|39.0|3.6
0|0|Male|White|8.21518748380958|0.5929433089697556|46.0|3.8
1|0|Female|NonWhite|5.462456944192553|0.48676498030549764|42.639|3.819
0|0|Male|White|4.215187483809579|0.3929433089697558|42.0|3.6
1|0|Female|NonWhite|5.462456944192553|0.28676498030549746|42.639|3.619
1|0|Female|White|-1.1761011914206918|0.1677777506619922|36.0|3.5
1|0|Female|NonWhite|6.462456944192553|0.08676498030549773|43.639|3.419
0|0|Male|NonWhite|6.853745619422824|0.6119305386132612|44.639|3.819
0|0|Male|White|-1.7848125161904207|0.6929433089697556|36.0|3.9
1|0|Female|White|-0.1761011914206918|0.467777750661992|37.0|3.8
0|0|Male|White|0.2151874838095793|0.09294330896975556|38.0|3.3
0|0|Male|White|6.215187483809579|-0.007056691030244089|44.0|3.2
1|0|Female|White|3.823898808579308|-0.6322222493380076|41.0|2.7
0|0|Male|White|8.21518748380958|-0.30705669103024436|46.0|2.9
0|0|Male|White|1.2151874838095793|0.19294330896975564|39.0|3.4
1|0|Female|White|-1.1761011914206918|0.5677777506619921|36.0|3.9
0|0|Male|White|4.215187483809579|0.4929433089697559|42.0|3.7
0|0|Male|White|-4.784812516190421|0.5929433089697556|33.0|3.8
0|0|Male|NonWhite|-7.146254380577176|-0.9880694613867389|30.639|2.219
0|0|Male|White|4.215187483809579|0.29294330896975573|42.0|3.5
1|0|Female|White|-1.1761011914206918|0.36777775066199236|36.0|3.7
1|0|Female|NonWhite|3.462456944192553|0.38676498030549755|40.639|3.719
0|0|Male|White|1.2151874838095793|0.6929433089697556|39.0|3.9
0|0|Male|White|4.215187483809579|-0.10705669103024418|42.0|3.1
0|0|Male|White|7.215187483809579|0.19294330896975564|45.0|3.4
0|0|Male|White|-2.7848125161904207|0.3929433089697558|35.0|3.6
0|0|Male|White|4.215187483809579|0.29294330896975573|42.0|3.5
0|0|Male|NonWhite|3.853745619422824|-0.3880694613867388|41.639|2.819
0|0|Male|White|3.2151874838095793|0.29294330896975573|41.0|3.5
1|0|Female|NonWhite|-0.537543055807447|0.38676498030549755|36.639|3.719
1|0|Female|White|0.8238988085793082|0.2677777506619923|38.0|3.6
0|0|Male|White|4.215187483809579|0.29294330896975573|42.0|3.5
1|0|Female|White|3.823898808579308|0.0677777506619921|41.0|3.4
0|0|Male|White|2.2151874838095793|0.19294330896975564|40.0|3.4
1|0|Female|White|-0.1761011914206918|0.2677777506619923|37.0|3.6
1|0|Female|White|-11.176101191420692|-0.8322222493380078|26.0|2.5
0|0|Male|White|9.21518748380958|0.6929433089697556|47.0|3.9
0|0|Male|White|1.2151874838095793|0.3929433089697558|39.0|3.6
0|0|Male|White|5.215187483809579|0.19294330896975564|43.0|3.4
0|0|Male|White|0.2151874838095793|0.4929433089697559|38.0|3.7
0|0|Male|White|4.215187483809579|0.19294330896975564|42.0|3.4
1|0|Female|White|0.8238988085793082|0.6677777506619922|38.0|4.0
0|0|Male|White|-5.784812516190421|0.3929433089697558|32.0|3.6
1|0|Female|White|0.8238988085793082|0.1677777506619922|38.0|3.5
0|0|Male|White|5.215187483809579|0.09294330896975556|43.0|3.3
0|0|Male|White|5.215187483809579|0.6929433089697556|43.0|3.9
1|0|Female|White|6.823898808579308|-0.03222224933800799|44.0|3.3
0|0|Male|White|-1.7848125161904207|0.19294330896975564|36.0|3.4
0|0|Male|White|1.2151874838095793|0.5929433089697556|39.0|3.8
1|0|Female|White|-1.1761011914206918|0.36777775066199236|36.0|3.7
0|0|Male|White|1.2151874838095793|0.3929433089697558|39.0|3.6
0|0|Male|White|-2.7848125161904207|0.5929433089697556|35.0|3.8
0|0|Male|White|4.215187483809579|0.19294330896975564|42.0|3.4
0|0|Male|White|-3.7848125161904207|0.5929433089697556|34.0|3.8
0|0|Male|White|3.2151874838095793|0.3929433089697558|41.0|3.6
0|0|Male|NonWhite|-10.146254380577176|-0.588069461386739|27.639|2.619
0|0|Male|White|-0.7848125161904207|0.4929433089697559|37.0|3.7
0|0|Male|White|5.215187483809579|0.29294330896975573|43.0|3.5
1|0|Female|White|3.823898808579308|0.0677777506619921|41.0|3.4
1|0|Female|White|-8.176101191420692|0.2677777506619923|29.0|3.6
0|0|Male|White|6.215187483809579|-0.007056691030244089|44.0|3.2
0|0|Male|White|2.2151874838095793|0.5929433089697556|40.0|3.8
0|0|Male|White|4.215187483809579|0.4929433089697559|42.0|3.7
0|0|Male|White|2.2151874838095793|0.19294330896975564|40.0|3.4
1|0|Female|White|3.823898808579308|0.5677777506619921|41.0|3.9
0|0|Male|White|4.215187483809579|0.09294330896975556|42.0|3.3
1|0|Female|White|-5.176101191420692|-0.03222224933800799|32.0|3.3
1|0|Female|White|0.8238988085793082|-0.4322222493380079|38.0|2.9
0|0|Male|NonWhite|-4.146254380577176|-0.18806946138673908|33.639|3.019
1|0|Female|White|3.823898808579308|0.36777775066199236|41.0|3.7
1|0|Female|White|-0.1761011914206918|0.1677777506619922|37.0|3.5
1|0|Female|White|-0.1761011914206918|-0.3322222493380078|37.0|3.0
1|0|Female|NonWhite|1.462456944192553|-0.013235019694502359|38.639|3.319
0|0|Male|White|-5.784812516190421|0.3929433089697558|32.0|3.6
0|0|Male|White|5.215187483809579|-0.6070566910302442|43.0|2.6
0|0|Male|White|-1.7848125161904207|-0.10705669103024418|36.0|3.1
0|0|Male|White|-3.7848125161904207|0.3929433089697558|34.0|3.6
0|0|Male|White|0.2151874838095793|0.09294330896975556|38.0|3.3
0|0|Male|White|0.2151874838095793|-0.40705669103024444|38.0|2.8
1|0|Female|White|0.8238988085793082|-0.3322222493380078|38.0|3.0
0|0|Male|White|-1.7848125161904207|-0.20705669103024427|36.0|3.0
0|0|Male|White|1.2151874838095793|-0.6070566910302442|39.0|2.6
0|0|Male|White|1.2151874838095793|-0.5070566910302441|39.0|2.7
0|0|Male|White|-3.7848125161904207|-0.8070566910302444|34.0|2.4
0|0|Male|White|1.2151874838095793|0.19294330896975564|39.0|3.4
0|0|Male|White|4.215187483809579|-0.20705669103024427|42.0|3.0
0|0|Male|NonWhite|-8.146254380577176|-0.6880694613867391|29.639|2.519
0|0|Male|White|-1.7848125161904207|-0.6070566910302442|36.0|2.6
0|0|Male|White|-1.7848125161904207|-0.007056691030244089|36.0|3.2
0|0|Male|White|-3.7848125161904207|-0.007056691030244089|34.0|3.2
1|0|Female|White|-2.176101191420692|0.0677777506619921|35.0|3.4
1|0|Female|White|-3.176101191420692|-0.23222224933800772|34.0|3.1
1|0|Female|White|-9.176101191420692|-0.23222224933800772|28.0|3.1
0|0|Male|White|-6.784812516190421|-0.5070566910302441|31.0|2.7
1|0|Female|NonWhite|-8.537543055807447|-0.013235019694502359|28.639|3.319
0|0|Male|NonWhite|-3.146254380577176|0.21193053861326128|34.639|3.419
1|0|Female|White|-9.176101191420692|0.36777775066199236|28.0|3.7
1|0|Female|NonWhite|0.462456944192553|-0.8132350196945026|37.639|2.519
1|0|Female|White|-4.176101191420692|-0.13222224933800764|33.0|3.2
0|0|Male|White|1.2151874838095793|-0.007056691030244089|39.0|3.2
1|0|Female|White|-3.176101191420692|0.0677777506619921|34.0|3.4
