education-num|hours-per-week|female|nonwhite
7.357|40.836|0|0
10.0|40.0|0|0
14.0|60.0|0|0
13.0|40.0|0|0
14.357|35.836|1|0
4.0|40.0|0|0
9.0|62.0|0|0
13.0|35.0|0|0
13.357|15.836|1|0
9.0|65.0|1|0
7.0|3.0|0|0
11.0|15.0|1|0
5.0|40.0|0|0
9.0|40.0|1|0
10.0|40.0|0|0
9.0|35.0|1|0
10.0|6.0|0|0
14.0|40.0|0|0
10.0|50.0|0|0
13.0|50.0|0|0
7.0|40.0|1|0
5.0|40.0|0|0
12.0|55.0|0|0
12.0|50.0|0|0
9.0|50.0|0|0
9.0|40.0|0|0
13.0|40.0|0|0
13.0|40.0|0|0
10.0|52.0|0|0
10.0|40.0|0|0
1.357|40.836|0|0
13.0|60.0|0|0
15.0|55.0|1|0
14.0|45.0|1|0
9.0|40.0|0|0
13.0|45.0|0|0
11.0|40.0|1|0
10.0|40.0|1|0
13.0|45.0|0|0
13.0|40.0|1|0
4.0|40.0|1|0
10.0|40.0|0|0
14.0|50.0|1|0
9.0|40.0|0|0
10.0|20.0|0|0
13.0|40.0|0|0
13.0|40.0|0|0
13.0|50.0|0|0
1.0|30.0|1|0
10.0|25.0|0|0
13.0|50.0|0|0
9.0|40.0|0|0
13.0|50.0|0|0
13.0|50.0|0|0
10.0|35.0|0|0
10.0|25.0|0|0
9.357|15.836|0|0
14.0|40.0|0|0
13.0|40.0|1|0
13.0|80.0|1|0
9.0|40.0|0|0
13.0|70.0|0|0
9.357|40.836|0|0
9.0|40.0|0|0
9.0|40.0|1|0
9.0|40.0|0|0
10.0|40.0|0|0
11.0|30.0|1|0
7.0|40.0|0|0
10.0|40.0|0|0
6.357|30.836|0|0
9.0|40.0|0|0
7.0|40.0|0|0
9.357|30.836|0|0
15.0|40.0|0|0
10.0|60.0|0|0
10.0|40.0|0|0
10.0|10.0|1|0
11.0|40.0|0|0
4.0|70.0|0|0
7.0|20.0|0|0
9.357|40.836|0|0
10.357|50.836|0|0
13.0|40.0|0|0
10.0|40.0|1|0
9.0|40.0|0|0
10.357|40.836|1|0
9.0|40.0|0|0
9.0|30.0|1|0
14.0|45.0|1|0
16.0|40.0|0|0
9.357|28.836|1|0
9.0|45.0|1|0
9.0|50.0|0|0
13.0|40.0|0|0
9.0|60.0|0|0
9.0|40.0|0|0
7.357|25.836|0|0
9.357|40.836|1|0
13.0|40.0|1|0
12.0|40.0|0|0
13.357|47.836|0|0
11.357|40.836|1|0
9.0|40.0|0|0
9.0|40.0|0|0
9.0|35.0|0|0
9.0|20.0|1|0
9.357|40.836|0|0
9.0|60.0|0|0
9.0|20.0|1|0
13.357|24.836|0|0
14.0|65.0|0|0
9.357|40.836|0|0
13.0|10.0|1|0
9.0|40.0|1|0
4.0|60.0|0|0
14.357|35.836|1|0
10.0|40.0|0|0
9.0|55.0|0|0
9.0|70.0|0|0
7.0|20.0|0|0
6.357|40.836|1|0
13.357|32.836|1|0
13.0|40.0|1|0
11.0|65.0|0|0
10.357|20.836|1|0
10.0|38.0|1|0
16.0|55.0|0|0
14.357|60.836|1|0
13.0|40.0|0|0
4.0|60.0|1|0
9.0|55.0|0|0
9.0|40.0|0|0
16.0|25.0|0|0
9.0|55.0|0|0
7.0|65.0|1|0
13.0|40.0|1|0
12.357|48.836|0|0
8.357|40.836|0|0
9.0|40.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
13.0|60.0|0|0
9.357|40.836|1|0
10.0|20.0|1|0
10.357|45.836|1|0
10.357|40.836|1|0
13.0|55.0|0|0
10.0|10.0|1|0
13.0|35.0|1|0
10.357|30.836|0|0
9.0|8.0|1|0
13.0|30.0|1|0
9.0|45.0|0|0
9.0|35.0|0|0
9.0|45.0|0|0
10.0|35.0|1|0
9.0|43.0|0|0
8.357|40.836|0|0
10.0|50.0|0|0
13.0|50.0|0|0
9.0|26.0|0|0
9.357|40.836|0|0
9.357|40.836|0|0
13.0|50.0|1|0
13.0|48.0|0|0
9.0|35.0|0|0
10.357|40.836|0|0
12.0|40.0|1|0
2.0|40.0|0|0
10.0|50.0|0|0
9.0|48.0|0|0
13.0|60.0|0|0
10.0|40.0|0|0
13.0|40.0|0|0
9.0|40.0|1|0
4.0|20.0|0|0
13.0|43.0|0|0
10.0|25.0|0|0
9.0|40.0|0|0
11.357|40.836|0|0
9.357|40.836|0|0
7.0|40.0|1|0
14.0|60.0|0|0
9.0|30.0|1|0
7.0|20.0|0|0
6.0|48.0|0|0
15.357|40.836|0|0
7.0|40.0|0|0
13.0|40.0|0|0
13.0|60.0|0|0
10.357|40.836|1|0
10.0|50.0|1|0
9.357|40.836|1|0
8.357|20.836|0|0
5.0|40.0|0|0
13.0|40.0|1|0
9.0|40.0|0|0
9.0|65.0|0|0
9.0|40.0|0|0
10.0|25.0|1|0
3.0|40.0|0|0
7.0|25.0|1|0
8.0|40.0|0|0
11.0|45.0|1|0
8.357|40.836|1|0
9.0|40.0|1|0
11.0|60.0|0|0
9.0|40.0|0|0
6.0|40.0|1|0
10.0|40.0|0|0
13.0|38.0|0|0
10.0|35.0|1|0
9.0|40.0|1|0
13.0|45.0|1|0
10.357|40.836|1|0
7.0|60.0|0|0
11.0|40.0|0|0
10.0|10.0|1|0
10.0|40.0|0|0
9.0|70.0|1|0
7.0|20.0|0|0
13.357|48.836|0|0
13.0|45.0|0|0
10.0|65.0|0|0
4.0|55.0|0|0
11.0|48.0|0|0
12.0|55.0|1|0
9.0|40.0|1|0
14.0|60.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
13.0|40.0|0|0
16.0|65.0|0|0
12.0|44.0|1|0
9.0|43.0|0|0
9.0|45.0|0|0
9.0|40.0|0|0
15.0|32.0|0|0
12.0|65.0|0|0
7.0|15.0|1|0
13.0|60.0|1|0
9.0|80.0|0|0
10.0|20.0|0|0
9.0|40.0|0|0
13.0|40.0|1|0
9.0|50.0|0|0
11.0|65.0|0|0
9.0|45.0|0|0
11.0|50.0|0|0
13.0|55.0|0|0
9.0|40.0|1|0
9.0|40.0|0|0
9.0|50.0|0|0
10.0|45.0|0|0
9.0|20.0|1|0
12.0|40.0|0|0
9.0|24.0|1|0
9.357|40.836|0|0
16.0|40.0|0|0
10.0|56.0|0|0
9.0|40.0|0|0
14.357|40.836|0|0
7.0|50.0|0|0
10.357|47.836|1|0
13.0|50.0|1|0
11.0|50.0|0|0
13.0|50.0|0|0
10.0|40.0|0|0
9.0|50.0|1|0
9.0|50.0|0|0
11.357|40.836|1|0
9.0|30.0|1|0
10.0|45.0|0|0
13.0|50.0|0|0
13.0|40.0|1|0
9.0|40.0|1|0
10.0|40.0|1|0
5.0|45.0|0|0
12.0|40.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
10.0|40.0|0|0
9.0|40.0|0|0
9.0|55.0|0|0
9.0|40.0|0|0
4.0|40.0|1|0
12.0|40.0|0|0
9.0|40.0|1|0
10.0|35.0|1|0
15.0|20.0|0|0
9.0|70.0|0|0
9.0|40.0|1|0
9.0|40.0|1|0
9.0|40.0|0|0
11.0|40.0|0|0
2.0|35.0|1|0
12.0|40.0|1|0
13.0|55.0|0|0
11.357|40.836|1|0
10.357|40.836|0|0
16.0|38.0|0|0
10.0|17.0|1|0
10.0|20.0|1|0
13.0|40.0|0|0
10.0|40.0|1|0
13.357|40.836|1|0
10.0|60.0|0|0
4.0|48.0|0|0
10.0|40.0|1|0
9.0|65.0|0|0
9.0|40.0|0|0
9.0|40.0|1|0
13.0|40.0|0|0
10.0|35.0|1|0
12.0|20.0|0|0
9.0|45.0|0|0
10.0|72.0|0|0
14.0|40.0|0|0
11.0|40.0|0|0
9.357|40.836|0|0
9.0|40.0|1|0
10.0|20.0|1|0
9.0|40.0|0|0
9.0|45.0|0|0
10.357|55.836|0|0
6.0|30.0|1|0
9.0|45.0|0|0
8.357|60.836|0|0
14.0|40.0|1|0
8.0|17.0|1|0
9.0|50.0|0|0
9.357|40.836|0|0
10.0|40.0|1|0
10.0|40.0|0|0
12.0|40.0|0|0
13.0|40.0|0|0
9.0|40.0|1|0
10.0|15.0|1|0
10.357|40.836|1|0
14.0|45.0|0|0
13.0|55.0|0|0
9.357|40.836|0|0
9.0|50.0|0|0
9.0|43.0|0|0
5.357|35.836|0|0
9.0|25.0|1|0
10.0|35.0|1|0
11.357|75.836|0|0
13.0|50.0|0|0
9.357|40.836|1|0
14.0|45.0|0|0
10.0|40.0|1|0
13.0|43.0|0|0
10.0|22.0|1|0
9.0|40.0|0|0
9.357|40.836|0|0
9.0|40.0|0|0
8.357|40.836|1|0
10.0|40.0|1|0
9.0|40.0|1|0
13.0|40.0|1|0
10.0|40.0|1|0
7.0|70.0|1|0
9.0|45.0|0|0
14.357|40.836|1|0
9.0|50.0|0|0
9.0|7.0|0|0
10.357|40.836|1|0
13.0|35.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
13.0|50.0|0|0
10.0|50.0|0|0
5.0|52.0|0|0
12.0|60.0|0|0
9.0|40.0|0|0
9.357|30.836|1|0
9.357|20.836|0|0
13.0|40.0|0|0
13.0|40.0|0|0
11.0|30.0|1|0
1.0|40.0|0|0
13.0|60.0|0|0
9.0|40.0|1|0
10.0|40.0|1|0
9.0|40.0|0|0
9.0|40.0|0|0
13.0|40.0|0|0
13.0|40.0|0|0
6.0|25.0|0|0
13.0|40.0|1|0
11.0|40.0|0|0
10.0|40.0|0|0
10.0|20.0|1|0
10.0|45.0|0|0
9.0|40.0|1|0
10.0|40.0|1|0
10.0|19.0|1|0
7.357|35.836|1|0
6.0|55.0|0|0
14.0|37.0|1|0
9.0|55.0|0|0
9.0|40.0|1|0
9.0|40.0|0|0
10.0|28.0|0|0
3.357|40.836|1|0
12.357|36.836|0|0
9.357|40.836|0|0
9.0|12.0|0|0
10.0|12.0|1|0
10.0|60.0|0|0
9.0|40.0|0|0
10.0|12.0|0|0
10.0|50.0|0|0
13.0|32.0|0|0
7.0|40.0|0|0
10.0|40.0|0|0
9.0|40.0|0|0
9.0|40.0|1|0
6.0|48.0|0|0
9.0|40.0|0|0
9.0|7.0|1|0
13.0|14.0|0|0
10.0|60.0|1|0
10.0|35.0|0|0
10.0|40.0|1|0
7.0|10.0|0|0
14.0|40.0|1|0
9.0|35.0|0|0
13.0|40.0|0|0
9.0|50.0|0|0
10.0|45.0|1|0
6.0|40.0|1|0
10.357|40.836|1|0
9.0|40.0|0|0
3.0|40.0|0|0
10.0|40.0|1|0
3.357|40.836|1|0
16.0|50.0|0|0
10.0|40.0|1|0
13.357|44.836|0|0
10.0|24.0|0|0
10.0|40.0|1|0
9.0|40.0|0|0
10.0|40.0|0|0
4.0|30.0|0|0
7.0|60.0|0|0
9.357|45.836|0|0
14.357|40.836|1|0
12.0|40.0|0|0
9.0|60.0|0|0
9.0|60.0|0|0
9.0|42.0|0|0
1.0|30.0|1|0
10.0|12.0|1|0
13.0|50.0|0|0
13.0|40.0|0|0
3.357|35.836|1|0
15.0|30.0|1|0
9.0|25.0|0|0
10.0|40.0|0|0
13.0|40.0|1|0
10.0|40.0|0|0
10.0|40.0|0|0
13.0|40.0|0|0
9.0|40.0|0|0
10.0|30.0|1|0
10.0|40.0|0|0
9.0|40.0|0|0
11.0|40.0|0|0
9.0|40.0|0|0
11.0|8.0|1|0
7.0|15.0|0|0
7.0|40.0|0|0
10.0|20.0|0|0
10.357|40.836|1|0
9.0|40.0|0|0
14.357|30.836|1|0
10.0|40.0|1|0
9.357|60.836|0|0
10.357|50.836|0|0
9.0|50.0|0|0
10.0|60.0|0|0
13.0|55.0|0|0
11.0|65.0|1|0
10.0|45.0|0|0
6.0|40.0|0|0
9.0|60.0|0|0
10.0|40.0|0|0
4.0|40.0|0|0
13.0|85.0|0|0
13.0|40.0|0|0
9.0|40.0|0|0
9.0|45.0|0|0
15.0|40.0|0|0
10.0|35.0|0|0
14.0|20.0|1|0
10.0|55.0|1|0
9.357|36.836|1|0
16.0|50.0|0|0
9.0|60.0|0|0
10.0|40.0|0|0
10.0|60.0|0|0
10.0|40.0|1|0
9.0|40.0|0|0
9.357|40.836|0|0
9.0|30.0|0|0
10.0|15.0|1|0
10.0|40.0|0|0
9.0|40.0|0|0
10.357|40.836|1|0
9.0|91.0|0|0
4.0|40.0|0|0
10.357|40.836|0|0
15.0|36.0|0|0
10.357|40.836|1|0
9.0|40.0|0|0
7.0|40.0|0|0
9.0|85.0|0|0
9.0|30.0|0|0
14.0|40.0|0|0
15.357|36.836|0|0
3.0|40.0|0|0
11.0|36.0|1|0
7.0|22.0|0|0
9.357|60.836|0|0
13.0|40.0|1|0
11.0|55.0|1|0
9.0|30.0|0|0
9.0|28.0|1|0
2.0|40.0|0|0
13.357|40.836|0|0
10.357|40.836|0|0
13.0|50.0|0|0
4.0|40.0|0|0
13.357|40.836|0|0
10.0|40.0|1|0
10.0|50.0|0|0
13.0|40.0|1|0
13.0|40.0|1|0
12.0|40.0|1|0
9.0|65.0|0|0
9.0|55.0|0|0
14.357|40.836|0|0
13.0|45.0|1|0
10.357|40.836|1|0
9.0|40.0|0|0
8.0|20.0|0|0
10.0|40.0|1|0
14.0|40.0|1|0
10.0|40.0|0|0
15.0|80.0|0|0
14.0|45.0|1|0
13.0|40.0|0|0
14.0|20.0|0|0
13.0|40.0|1|0
9.0|40.0|0|0
9.0|30.0|0|0
10.0|25.0|1|0
9.0|40.0|0|0
9.357|18.836|1|0
13.0|50.0|0|0
7.0|40.0|0|0
9.357|40.836|0|0
9.0|32.0|1|0
2.0|40.0|0|0
9.357|40.836|0|0
10.0|52.0|0|0
10.0|40.0|0|0
8.0|40.0|1|0
15.357|40.836|1|0
10.0|56.0|0|0
7.357|52.836|1|0
10.0|40.0|0|0
6.0|55.0|0|0
9.0|16.0|1|0
8.0|40.0|0|0
10.0|30.0|0|0
10.0|72.0|0|0
4.0|40.0|0|0
9.0|20.0|1|0
7.0|25.0|0|0
7.0|20.0|1|0
9.0|40.0|0|0
6.0|40.0|0|0
9.0|42.0|0|0
10.357|5.836|1|0
9.0|40.0|1|0
9.0|50.0|0|0
9.0|40.0|1|0
10.0|40.0|0|0
7.0|40.0|1|0
10.0|35.0|0|0
10.0|40.0|1|0
13.0|50.0|1|0
6.0|27.0|0|0
9.357|38.836|1|0
10.0|50.0|0|0
9.0|40.0|1|0
9.0|40.0|0|0
9.0|39.0|0|0
9.0|40.0|1|0
6.0|20.0|1|0
9.0|30.0|1|0
14.0|40.0|1|0
9.357|40.836|0|0
15.0|48.0|0|0
5.0|15.0|1|0
13.357|35.836|0|0
13.0|50.0|0|0
8.0|30.0|1|0
7.0|30.0|1|0
10.357|40.836|0|0
10.0|40.0|0|0
10.0|40.0|0|0
9.0|35.0|0|0
13.0|50.0|0|0
14.0|40.0|0|0
9.357|50.836|1|0
10.0|60.0|0|0
9.357|40.836|0|0
9.0|48.0|0|0
9.0|40.0|0|0
13.0|40.0|0|0
10.0|10.0|0|0
11.357|40.836|0|0
10.0|30.0|1|0
9.0|40.0|1|0
10.0|40.0|0|0
13.0|39.0|1|0
14.0|40.0|1|0
10.0|34.0|1|0
9.0|50.0|0|0
9.0|48.0|0|0
9.357|40.836|0|0
15.0|35.0|0|0
6.0|40.0|0|0
13.0|35.0|0|0
4.0|40.0|0|0
12.0|40.0|1|0
13.357|40.836|0|0
10.0|40.0|1|0
13.0|40.0|0|0
9.0|48.0|0|0
10.0|35.0|1|0
13.0|45.0|0|0
10.357|40.836|0|0
9.0|28.0|1|0
5.0|35.0|0|0
11.0|40.0|1|0
9.0|40.0|0|0
13.0|43.0|0|0
13.0|50.0|0|0
9.0|20.0|0|0
3.357|35.836|0|0
9.0|35.0|0|0
9.0|40.0|1|0
13.0|55.0|1|0
13.357|40.836|1|0
15.0|80.0|0|0
9.0|20.0|0|0
11.0|40.0|1|0
10.0|40.0|0|0
9.0|40.0|0|0
9.0|45.0|1|0
5.0|25.0|0|0
9.0|40.0|0|0
13.0|50.0|0|0
10.0|44.0|0|0
10.0|21.0|1|0
16.0|40.0|0|0
10.0|50.0|0|0
13.0|20.0|0|0
10.0|27.0|0|0
10.0|50.0|0|0
9.357|60.836|0|0
9.0|35.0|0|0
10.0|45.0|0|0
9.0|40.0|0|0
13.0|50.0|0|0
9.357|40.836|0|0
9.357|50.836|0|0
10.0|45.0|1|0
13.357|50.836|0|0
9.0|40.0|0|0
14.0|50.0|0|0
10.357|40.836|0|0
16.0|20.836|0|0
11.357|40.836|0|0
14.0|40.0|0|0
14.0|45.0|1|0
14.0|40.0|1|0
9.0|60.0|0|0
14.0|60.0|0|0
9.357|40.836|0|0
10.0|60.0|0|0
13.0|48.0|0|0
13.0|35.0|0|0
4.0|40.0|0|0
13.0|40.0|0|0
13.0|40.0|0|0
13.0|25.0|0|0
9.0|20.0|1|0
10.0|35.0|1|0
9.0|48.0|1|0
9.0|55.0|0|0
9.0|40.0|0|0
11.0|40.0|0|0
10.0|60.0|0|0
14.0|40.0|0|0
9.0|35.0|1|0
10.0|60.0|0|0
13.0|35.0|1|0
9.0|48.0|1|0
10.357|25.836|0|0
9.357|40.836|0|0
13.0|40.0|0|0
13.0|25.0|0|0
9.357|40.836|0|0
13.0|40.0|0|0
12.357|35.836|1|0
10.0|40.0|0|0
3.0|40.0|0|0
10.0|65.0|0|0
8.0|18.0|0|0
11.0|40.0|0|0
10.357|40.836|1|0
6.0|70.0|0|0
15.0|24.0|1|0
9.0|40.0|1|0
9.0|60.0|0|0
7.0|40.0|0|0
9.0|54.0|1|0
9.0|40.0|0|0
9.0|30.0|1|0
13.357|15.836|0|0
11.357|25.836|1|0
9.0|40.0|0|0
9.357|40.836|0|0
12.0|40.0|1|0
9.0|40.0|1|0
10.0|63.0|0|0
9.0|40.0|0|0
9.0|40.0|1|0
10.0|40.0|0|0
10.0|50.0|0|0
9.357|28.836|1|0
10.0|50.0|0|0
9.0|40.0|1|0
9.0|45.0|0|0
9.0|35.0|0|0
9.0|40.0|1|0
9.0|40.0|0|0
10.0|40.0|0|0
14.0|60.0|1|0
7.0|60.0|0|0
10.0|50.0|1|0
13.0|40.0|0|0
10.0|40.0|1|0
9.0|40.0|0|0
10.0|40.0|1|0
9.0|40.0|0|0
9.357|40.836|0|0
10.0|30.0|0|0
10.0|10.0|0|0
10.357|24.836|0|0
6.0|40.0|0|0
10.0|40.0|1|0
4.0|32.0|0|0
10.0|40.0|1|0
9.0|60.0|0|0
13.0|40.0|1|0
9.0|40.0|1|0
9.0|24.0|0|0
9.0|40.0|1|0
10.0|40.0|1|0
11.357|40.836|1|0
6.0|50.0|0|0
10.0|20.0|1|0
10.0|35.0|0|0
10.0|65.0|0|0
11.0|40.0|1|0
13.0|40.0|0|0
7.0|60.0|0|0
4.0|40.0|1|0
9.0|40.0|0|0
9.0|40.0|0|0
14.0|40.0|0|0
10.0|44.0|0|0
14.0|2.0|0|0
12.0|25.0|0|0
9.0|40.0|0|0
10.357|40.836|1|0
10.0|40.0|1|0
9.0|40.0|0|0
10.0|42.0|0|0
11.0|70.0|0|0
9.0|40.0|0|0
9.0|50.0|1|0
13.0|40.0|0|0
14.0|40.0|1|0
13.0|35.0|0|0
13.0|45.0|1|0
10.0|40.0|0|0
5.0|50.0|0|0
13.0|50.0|0|0
9.0|50.0|0|0
10.0|55.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
10.0|40.0|0|0
9.0|65.0|0|0
14.0|40.0|0|0
11.0|40.0|1|0
11.0|45.0|1|0
9.0|52.0|0|0
12.0|43.0|1|0
9.0|40.0|0|0
13.0|40.0|0|0
10.0|36.0|1|0
13.0|30.0|0|0
9.0|50.0|0|0
10.0|10.0|1|0
9.0|30.0|0|0
10.0|30.0|0|0
9.0|40.0|0|0
1.0|12.0|1|0
10.357|50.836|0|0
13.0|37.0|0|0
9.357|40.836|0|0
13.0|60.0|0|0
11.0|15.0|1|0
6.0|12.0|0|0
13.357|40.836|0|0
14.0|50.0|0|0
10.0|35.0|0|0
9.0|40.0|1|0
10.0|40.0|1|0
9.357|40.836|1|0
13.0|50.0|0|0
13.0|40.0|1|0
9.0|40.0|0|0
5.0|40.0|0|0
10.0|48.0|0|0
8.0|23.0|1|0
9.0|40.0|0|0
10.0|12.0|0|0
10.357|40.836|1|0
13.357|40.836|0|0
9.0|80.0|1|0
13.0|45.0|0|0
7.0|12.0|0|0
10.0|60.0|0|0
13.0|40.0|0|0
13.0|43.0|0|0
9.0|26.0|1|0
13.357|48.836|0|0
10.0|50.0|0|0
9.0|40.0|1|0
4.0|20.0|1|0
9.0|40.0|0|0
9.357|40.836|1|0
6.0|6.0|1|0
9.0|50.0|0|0
10.0|40.0|1|0
13.0|15.0|0|0
10.0|40.0|0|0
9.357|40.836|1|0
9.0|40.0|0|0
13.0|40.0|0|0
9.0|40.0|0|0
9.357|40.836|1|0
6.0|40.0|0|0
14.0|40.0|0|0
9.0|10.0|0|0
10.0|99.0|0|0
9.357|72.836|0|0
9.0|43.0|1|0
10.0|40.0|0|0
13.357|40.836|0|0
9.357|40.836|1|0
10.0|70.0|0|0
9.357|40.836|0|0
14.0|43.0|0|0
15.357|45.836|0|0
9.0|30.0|0|0
14.0|70.0|0|0
13.0|40.0|0|0
7.0|15.0|0|0
9.357|40.836|0|0
10.0|36.0|1|0
13.357|20.836|0|0
10.0|40.0|1|0
7.0|40.0|1|0
13.0|40.0|1|0
12.0|60.0|0|0
9.0|84.0|1|0
9.0|40.0|0|0
9.0|41.0|0|0
9.0|15.0|0|0
10.0|45.0|1|0
12.0|40.0|0|0
8.357|40.836|1|0
13.357|40.836|1|0
9.357|40.836|0|0
10.0|32.0|1|0
13.357|35.836|1|0
10.0|30.0|0|0
10.0|25.0|1|0
9.0|30.0|0|0
9.0|45.0|0|0
14.0|50.0|0|0
8.0|16.0|0|0
9.0|40.0|1|0
9.0|48.0|1|0
10.0|40.0|1|0
15.0|50.0|0|0
6.0|20.0|1|0
9.0|40.0|1|0
14.0|43.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
8.0|40.0|0|0
10.0|40.0|1|0
16.0|40.0|0|0
10.0|40.0|0|0
9.0|46.0|1|0
9.0|32.0|1|0
13.0|55.0|1|0
9.357|60.836|1|0
10.0|50.0|0|0
13.0|50.0|0|0
14.0|40.0|1|0
9.0|35.0|1|0
9.0|50.0|0|0
10.0|50.0|0|0
9.0|50.0|0|0
10.0|44.0|1|0
10.0|40.0|0|0
16.0|40.0|0|0
10.0|15.0|1|0
9.0|30.0|0|0
10.0|40.0|0|0
16.0|60.0|0|0
10.0|50.0|0|0
13.0|30.0|0|0
10.0|30.0|1|0
10.0|40.0|0|0
14.357|45.836|0|0
9.0|55.0|1|0
9.0|30.0|1|0
9.0|50.0|0|0
13.0|70.0|0|0
14.0|40.0|0|0
14.0|60.0|1|0
13.0|25.0|1|0
9.0|35.0|1|0
7.0|25.0|1|0
10.357|40.836|1|0
2.0|40.0|1|0
11.0|40.0|0|0
9.357|40.836|0|0
9.0|30.0|0|0
12.0|45.0|1|0
10.0|40.0|1|0
10.0|36.0|0|0
13.357|60.836|1|0
10.0|40.0|0|0
10.357|40.836|1|0
9.0|45.0|1|0
9.357|40.836|1|0
7.0|37.0|0|0
6.0|99.0|0|0
9.0|16.0|0|0
10.0|40.0|0|0
9.0|40.0|0|0
15.357|40.836|0|0
9.0|40.0|0|0
9.0|40.0|0|0
14.0|35.0|1|0
9.0|40.0|0|0
10.0|40.0|0|0
13.0|40.0|1|0
13.357|40.836|1|0
9.357|40.836|0|0
3.0|40.0|0|0
12.357|40.836|1|0
9.0|40.0|1|0
15.357|40.836|0|0
10.0|24.0|1|0
9.0|40.0|0|0
10.0|40.0|0|0
7.0|60.0|0|0
13.0|45.0|0|0
13.0|20.0|1|0
7.0|40.0|1|0
13.357|42.836|0|0
14.0|40.0|0|0
3.0|60.0|0|0
9.0|40.0|1|0
9.0|60.0|0|0
14.0|60.0|1|0
10.0|10.0|1|0
10.0|40.0|0|0
3.0|22.0|0|0
9.0|48.0|0|0
10.0|40.0|1|0
2.0|40.0|1|0
9.0|40.0|0|0
6.0|40.0|1|0
13.357|40.836|0|0
9.0|40.0|0|0
9.0|40.0|0|0
9.0|55.0|0|0
9.0|45.0|0|0
10.0|27.0|1|0
9.0|40.0|1|0
5.357|40.836|1|0
9.357|32.836|0|0
10.0|48.0|0|0
16.0|55.0|0|0
10.0|40.0|0|0
10.0|24.0|1|0
9.0|40.0|0|0
5.0|50.0|0|0
13.0|60.0|0|0
13.0|45.0|1|0
13.0|40.0|1|0
15.0|75.0|0|0
4.0|35.0|0|0
14.0|40.0|1|0
9.0|45.0|0|0
3.0|40.0|0|0
10.0|40.0|1|0
10.0|70.0|0|0
9.357|40.836|1|0
9.0|40.0|0|0
4.0|25.0|0|0
10.357|40.836|1|0
13.0|40.0|0|0
9.0|40.0|1|0
7.357|20.836|1|0
9.0|35.0|0|0
13.0|40.0|0|0
13.0|55.0|0|0
9.0|40.0|0|0
10.0|2.0|0|0
12.0|44.0|0|0
9.0|60.0|0|0
14.0|45.0|0|0
4.0|84.0|0|0
9.357|35.836|0|0
10.357|40.836|0|0
9.0|40.0|0|0
13.357|35.836|1|0
8.0|40.0|1|0
6.0|48.0|0|0
14.0|38.0|1|0
13.0|45.0|0|0
9.357|37.836|1|0
14.0|40.0|1|0
16.0|40.0|0|0
10.0|50.0|0|0
9.357|40.836|0|0
10.357|12.836|1|0
9.0|55.0|0|0
9.0|50.0|0|0
9.0|40.0|0|0
14.0|40.0|0|0
10.357|40.836|1|0
9.0|32.0|1|0
9.0|50.0|0|0
9.0|20.0|0|0
12.0|45.0|0|0
13.0|27.0|1|0
9.0|40.0|0|0
10.357|30.836|0|0
9.0|40.0|0|0
9.0|55.0|0|0
10.0|45.0|0|0
9.0|70.0|0|0
4.0|45.0|0|0
6.0|8.0|0|0
9.0|40.0|1|0
8.357|40.836|1|0
7.0|15.0|1|0
13.357|40.836|0|0
7.0|40.0|0|0
9.357|40.836|0|0
14.0|40.0|0|0
6.357|40.836|0|0
9.0|50.0|0|0
9.357|40.836|0|0
14.0|40.0|0|0
9.0|40.0|1|0
13.0|50.0|0|0
9.0|38.0|1|0
9.0|50.0|0|0
13.0|40.0|0|0
12.0|50.0|0|0
11.0|40.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
10.0|40.0|0|0
4.0|40.0|1|0
7.357|40.836|1|0
9.0|40.0|0|0
15.0|55.0|1|0
9.0|40.0|0|0
9.357|40.836|0|0
15.0|55.0|0|0
10.0|60.0|0|0
10.0|40.0|1|0
13.0|40.0|0|0
9.0|45.0|0|0
9.0|40.0|1|0
10.0|16.0|1|0
10.0|15.0|1|0
7.0|40.0|0|0
9.0|60.0|0|0
10.0|30.0|1|0
11.0|50.0|1|0
9.357|40.836|0|0
7.0|40.0|0|0
13.0|45.0|1|0
9.0|63.0|0|0
13.0|50.0|1|0
9.0|60.0|0|0
13.357|40.836|1|0
9.0|50.0|0|0
11.0|45.0|0|0
13.357|55.836|1|0
10.357|50.836|0|0
7.0|25.0|0|0
13.0|35.0|0|0
9.0|40.0|1|0
6.357|40.836|0|0
10.0|40.0|0|0
7.0|13.0|1|0
5.0|40.0|0|0
10.0|20.0|0|0
12.0|32.0|1|0
10.357|35.836|0|0
10.0|40.0|0|0
6.0|40.0|0|0
6.0|22.0|0|0
13.357|40.836|0|0
9.0|40.0|0|0
9.0|45.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
13.0|20.0|0|0
9.0|35.0|1|0
10.0|40.0|0|0
5.0|40.0|1|0
7.0|9.0|1|0
6.0|30.0|0|0
13.0|40.0|0|0
13.0|60.0|0|0
9.0|40.0|0|0
5.0|40.0|0|0
6.0|38.0|1|0
13.0|22.0|1|0
9.0|40.0|0|0
